Mars Year,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data,id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity,martian_year
31.0,D07,23.0,230.0,-158.85,30.75,516057.91,D07_017,,37.25,24.45,100.0,no,41.0,2012-12-22,135.0,230.0,Month 8,-65.0,-5.0,894.0,,Sunny,31.0
31.0,D07,23.0,230.0,-125.35,-65.95,26367.092,D07_045,,-64.15,-67.15,75.0,no,42.0,2012-12-23,136.0,230.0,Month 8,-65.0,-1.0,897.0,,Sunny,31.0
31.0,D07,23.0,230.0,-125.35,-65.95,26367.092,D07_045,,-64.15,-67.15,75.0,no,41.0,2012-12-22,135.0,230.0,Month 8,-65.0,-5.0,894.0,,Sunny,31.0
31.0,D07,23.0,230.0,-100.65,-66.95,15570.828,D07_042,,-64.55,-68.45,75.0,no,42.0,2012-12-23,136.0,230.0,Month 8,-65.0,-1.0,897.0,,Sunny,31.0
31.0,D07,23.0,230.0,-100.65,-66.95,15570.828,D07_042,,-64.55,-68.45,75.0,no,41.0,2012-12-22,135.0,230.0,Month 8,-65.0,-5.0,894.0,,Sunny,31.0
31.0,D07,23.0,230.0,67.25,-66.65,22173.592,D07_043,,-64.95,-68.05,75.0,no,42.0,2012-12-23,136.0,230.0,Month 8,-65.0,-1.0,897.0,,Sunny,31.0
31.0,D07,23.0,230.0,67.25,-66.65,22173.592,D07_043,,-64.95,-68.05,75.0,no,41.0,2012-12-22,135.0,230.0,Month 8,-65.0,-5.0,894.0,,Sunny,31.0
31.0,D07,24.0,230.0,-30.05,16.15,38820.289,D07_020,,18.15,14.05,75.0,no,42.0,2012-12-23,136.0,230.0,Month 8,-65.0,-1.0,897.0,,Sunny,31.0
31.0,D07,24.0,230.0,-30.05,16.15,38820.289,D07_020,,18.15,14.05,75.0,no,41.0,2012-12-22,135.0,230.0,Month 8,-65.0,-5.0,894.0,,Sunny,31.0
31.0,D07,24.0,230.0,-170.55,25.95,1061866.0,D07_017,,36.45,15.05,75.0,no,42.0,2012-12-23,136.0,230.0,Month 8,-65.0,-1.0,897.0,,Sunny,31.0
31.0,D07,24.0,230.0,-170.55,25.95,1061866.0,D07_017,,36.45,15.05,75.0,no,41.0,2012-12-22,135.0,230.0,Month 8,-65.0,-5.0,894.0,,Sunny,31.0
31.0,D07,24.0,230.0,70.85,-65.85,131961.08,D07_043,,-63.15,-68.65,75.0,no,42.0,2012-12-23,136.0,230.0,Month 8,-65.0,-1.0,897.0,,Sunny,31.0
31.0,D07,24.0,230.0,70.85,-65.85,131961.08,D07_043,,-63.15,-68.65,75.0,no,41.0,2012-12-22,135.0,230.0,Month 8,-65.0,-5.0,894.0,,Sunny,31.0
31.0,D07,24.0,230.0,-131.15,-66.35,76163.641,D07_045,,-63.75,-68.45,50.0,no,42.0,2012-12-23,136.0,230.0,Month 8,-65.0,-1.0,897.0,,Sunny,31.0
31.0,D07,24.0,230.0,-131.15,-66.35,76163.641,D07_045,,-63.75,-68.45,50.0,no,41.0,2012-12-22,135.0,230.0,Month 8,-65.0,-5.0,894.0,,Sunny,31.0
31.0,D07,24.0,230.0,-101.35,-66.75,30816.561,D07_042,,-64.95,-68.25,50.0,no,42.0,2012-12-23,136.0,230.0,Month 8,-65.0,-1.0,897.0,,Sunny,31.0
31.0,D07,24.0,230.0,-101.35,-66.75,30816.561,D07_042,,-64.95,-68.25,50.0,no,41.0,2012-12-22,135.0,230.0,Month 8,-65.0,-5.0,894.0,,Sunny,31.0
31.0,D07,24.0,230.0,-68.95,-64.25,13218.67,D07_047,,-63.15,-65.35,50.0,no,42.0,2012-12-23,136.0,230.0,Month 8,-65.0,-1.0,897.0,,Sunny,31.0
31.0,D07,24.0,230.0,-68.95,-64.25,13218.67,D07_047,,-63.15,-65.35,50.0,no,41.0,2012-12-22,135.0,230.0,Month 8,-65.0,-5.0,894.0,,Sunny,31.0
31.0,D07,25.0,231.0,-137.45,-63.55,264209.0,D07_045,,-58.55,-67.65,50.0,no,43.0,2012-12-24,137.0,231.0,Month 8,-64.0,-1.0,896.0,,Sunny,31.0
31.0,D07,25.0,231.0,-104.55,-66.05,40924.086,D07_042,,-63.75,-67.45,50.0,no,43.0,2012-12-24,137.0,231.0,Month 8,-64.0,-1.0,896.0,,Sunny,31.0
,,,,,,,,,,,,,45.0,2012-12-26,139.0,232.0,Month 8,-66.0,0.0,899.0,,Sunny,31.0
,,,,,,,,,,,,,44.0,2012-12-25,138.0,232.0,Month 8,-65.0,-1.0,899.0,,Sunny,31.0
,,,,,,,,,,,,,48.0,2012-12-28,141.0,233.0,Month 8,-64.0,-2.0,904.0,,Sunny,31.0
,,,,,,,,,,,,,47.0,2012-12-27,140.0,233.0,Month 8,-66.0,-2.0,903.0,,Sunny,31.0
,,,,,,,,,,,,,49.0,2012-12-29,142.0,234.0,Month 8,-65.0,0.0,906.0,,Sunny,31.0
,,,,,,,,,,,,,51.0,2013-01-01,144.0,235.0,Month 8,-64.0,2.0,907.0,,Sunny,31.0
,,,,,,,,,,,,,50.0,2012-12-31,143.0,235.0,Month 8,-63.0,-2.0,908.0,,Sunny,31.0
31.0,D08,1.0,236.0,-60.25,11.25,533787.62,D08_001,D08_01,16.85,5.05,100.0,no,52.0,2013-01-02,145.0,236.0,Month 8,-64.0,-1.0,909.0,,Sunny,31.0
31.0,D08,1.0,236.0,-46.25,39.65,332655.5,D08_002,D08_01,48.95,30.95,75.0,yes,52.0,2013-01-02,145.0,236.0,Month 8,-64.0,-1.0,909.0,,Sunny,31.0
31.0,D08,1.0,236.0,-36.65,0.950005,92128.492,D08_003,,3.75001,-1.74999,50.0,no,52.0,2013-01-02,145.0,236.0,Month 8,-64.0,-1.0,909.0,,Sunny,31.0
31.0,D08,1.0,236.0,-37.75,-65.05,19106.586,D08_034,,-63.75,-65.95,75.0,no,52.0,2013-01-02,145.0,236.0,Month 8,-64.0,-1.0,909.0,,Sunny,31.0
31.0,D08,1.0,236.0,168.75,-64.65,240598.27,D08_036,,-57.55,-71.35,75.0,no,52.0,2013-01-02,145.0,236.0,Month 8,-64.0,-1.0,909.0,,Sunny,31.0
31.0,D08,2.0,237.0,-33.95,39.45,1447990.1,D08_002,D08_01,51.25,25.75,75.0,yes,54.0,2013-01-04,147.0,237.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,2.0,237.0,-33.95,39.45,1447990.1,D08_002,D08_01,51.25,25.75,75.0,yes,53.0,2013-01-03,146.0,237.0,Month 8,-65.0,-1.0,908.0,,Sunny,31.0
31.0,D08,2.0,237.0,-58.15,3.85001,340360.84,D08_001,D08_01,11.25,-5.35,50.0,no,54.0,2013-01-04,147.0,237.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,2.0,237.0,-58.15,3.85001,340360.84,D08_001,D08_01,11.25,-5.35,50.0,no,53.0,2013-01-03,146.0,237.0,Month 8,-65.0,-1.0,908.0,,Sunny,31.0
31.0,D08,2.0,237.0,-37.25,14.65,288962.75,D08_004,D08_01,21.45,7.35001,50.0,no,54.0,2013-01-04,147.0,237.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,2.0,237.0,-37.25,14.65,288962.75,D08_004,D08_01,21.45,7.35001,50.0,no,53.0,2013-01-03,146.0,237.0,Month 8,-65.0,-1.0,908.0,,Sunny,31.0
31.0,D08,2.0,237.0,-37.25,-66.25,11395.299,D08_034,,-65.05,-66.95,75.0,no,54.0,2013-01-04,147.0,237.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,2.0,237.0,-37.25,-66.25,11395.299,D08_034,,-65.05,-66.95,75.0,no,53.0,2013-01-03,146.0,237.0,Month 8,-65.0,-1.0,908.0,,Sunny,31.0
31.0,D08,2.0,237.0,0.0500031,-68.15,23028.354,D08_035,,-66.45,-69.45,75.0,no,54.0,2013-01-04,147.0,237.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,2.0,237.0,0.0500031,-68.15,23028.354,D08_035,,-66.45,-69.45,75.0,no,53.0,2013-01-03,146.0,237.0,Month 8,-65.0,-1.0,908.0,,Sunny,31.0
31.0,D08,2.0,237.0,164.85,-62.75,338859.62,D08_036,,-57.25,-69.65,75.0,no,54.0,2013-01-04,147.0,237.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,2.0,237.0,164.85,-62.75,338859.62,D08_036,,-57.25,-69.65,75.0,no,53.0,2013-01-03,146.0,237.0,Month 8,-65.0,-1.0,908.0,,Sunny,31.0
31.0,D08,3.0,237.0,-41.55,25.75,1451400.2,D08_002,,42.25,11.75,50.0,yes,54.0,2013-01-04,147.0,237.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,3.0,237.0,-41.55,25.75,1451400.2,D08_002,,42.25,11.75,50.0,yes,53.0,2013-01-03,146.0,237.0,Month 8,-65.0,-1.0,908.0,,Sunny,31.0
31.0,D08,3.0,237.0,-53.35,-12.25,1035161.7,D08_001,D08_01,1.85001,-22.65,50.0,no,54.0,2013-01-04,147.0,237.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,3.0,237.0,-53.35,-12.25,1035161.7,D08_001,D08_01,1.85001,-22.65,50.0,no,53.0,2013-01-03,146.0,237.0,Month 8,-65.0,-1.0,908.0,,Sunny,31.0
31.0,D08,3.0,237.0,19.65,45.75,460309.5,D08_007,,52.75,39.25,75.0,yes,54.0,2013-01-04,147.0,237.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,3.0,237.0,19.65,45.75,460309.5,D08_007,,52.75,39.25,75.0,yes,53.0,2013-01-03,146.0,237.0,Month 8,-65.0,-1.0,908.0,,Sunny,31.0
31.0,D08,3.0,237.0,-68.65,-66.45,11845.513,D08_037,,-64.75,-67.45,75.0,no,54.0,2013-01-04,147.0,237.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,3.0,237.0,-68.65,-66.45,11845.513,D08_037,,-64.75,-67.45,75.0,no,53.0,2013-01-03,146.0,237.0,Month 8,-65.0,-1.0,908.0,,Sunny,31.0
31.0,D08,3.0,237.0,34.75,-51.05,211823.3,D08_038,,-44.15,-56.75,50.0,no,54.0,2013-01-04,147.0,237.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,3.0,237.0,34.75,-51.05,211823.3,D08_038,,-44.15,-56.75,50.0,no,53.0,2013-01-03,146.0,237.0,Month 8,-65.0,-1.0,908.0,,Sunny,31.0
31.0,D08,4.0,238.0,-166.85,20.25,349985.81,D08_006,,25.85,13.25,100.0,no,55.0,2013-01-05,148.0,238.0,Month 8,-65.0,-3.0,912.0,,Sunny,31.0
31.0,D08,4.0,238.0,-42.25,34.75,1086729.8,D08_005,D08_01,46.45,16.75,75.0,no,55.0,2013-01-05,148.0,238.0,Month 8,-65.0,-3.0,912.0,,Sunny,31.0
31.0,D08,4.0,238.0,37.05,45.35,888933.25,D08_007,,53.95,36.95,50.0,yes,55.0,2013-01-05,148.0,238.0,Month 8,-65.0,-3.0,912.0,,Sunny,31.0
31.0,D08,4.0,238.0,169.95,37.85,84246.289,D08_008,,40.45,34.45,75.0,no,55.0,2013-01-05,148.0,238.0,Month 8,-65.0,-3.0,912.0,,Sunny,31.0
31.0,D08,4.0,238.0,152.65,32.15,6517.8623,D08_010,,32.95,31.55,75.0,no,55.0,2013-01-05,148.0,238.0,Month 8,-65.0,-3.0,912.0,,Sunny,31.0
31.0,D08,4.0,238.0,166.35,-62.65,199914.78,D08_039,,-57.55,-67.65,50.0,no,55.0,2013-01-05,148.0,238.0,Month 8,-65.0,-3.0,912.0,,Sunny,31.0
31.0,D08,5.0,238.0,-50.35,26.95,1023345.8,D08_005,D08_01,41.45,12.55,50.0,no,55.0,2013-01-05,148.0,238.0,Month 8,-65.0,-3.0,912.0,,Sunny,31.0
31.0,D08,5.0,238.0,9.95001,41.15,155856.16,D08_009,,47.05,36.95,75.0,yes,55.0,2013-01-05,148.0,238.0,Month 8,-65.0,-3.0,912.0,,Sunny,31.0
31.0,D08,6.0,239.0,-65.45,13.65,1084114.0,D08_011,D08_01,25.65,3.05,75.0,no,58.0,2013-01-07,150.0,239.0,Month 8,-64.0,-3.0,913.0,,Sunny,31.0
31.0,D08,6.0,239.0,-65.45,13.65,1084114.0,D08_011,D08_01,25.65,3.05,75.0,no,56.0,2013-01-06,149.0,239.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,6.0,239.0,27.45,43.25,432907.34,D08_009,,49.15,37.65,75.0,no,58.0,2013-01-07,150.0,239.0,Month 8,-64.0,-3.0,913.0,,Sunny,31.0
31.0,D08,6.0,239.0,27.45,43.25,432907.34,D08_009,,49.15,37.65,75.0,no,56.0,2013-01-06,149.0,239.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,6.0,239.0,-157.35,27.15,227770.28,D08_012,,30.45,22.55,75.0,no,58.0,2013-01-07,150.0,239.0,Month 8,-64.0,-3.0,913.0,,Sunny,31.0
31.0,D08,6.0,239.0,-157.35,27.15,227770.28,D08_012,,30.45,22.55,75.0,no,56.0,2013-01-06,149.0,239.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,6.0,239.0,172.65,41.75,110272.42,D08_013,,45.85,38.45,75.0,no,58.0,2013-01-07,150.0,239.0,Month 8,-64.0,-3.0,913.0,,Sunny,31.0
31.0,D08,6.0,239.0,172.65,41.75,110272.42,D08_013,,45.85,38.45,75.0,no,56.0,2013-01-06,149.0,239.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,6.0,239.0,-150.85,-63.75,269680.81,D08_040,,-59.15,-71.15,75.0,no,58.0,2013-01-07,150.0,239.0,Month 8,-64.0,-3.0,913.0,,Sunny,31.0
31.0,D08,6.0,239.0,-150.85,-63.75,269680.81,D08_040,,-59.15,-71.15,75.0,no,56.0,2013-01-06,149.0,239.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,6.0,239.0,160.65,-65.25,56653.027,D08_041,,-62.25,-68.45,50.0,no,58.0,2013-01-07,150.0,239.0,Month 8,-64.0,-3.0,913.0,,Sunny,31.0
31.0,D08,6.0,239.0,160.65,-65.25,56653.027,D08_041,,-62.25,-68.45,50.0,no,56.0,2013-01-06,149.0,239.0,Month 8,-65.0,0.0,914.0,,Sunny,31.0
31.0,D08,7.0,240.0,-50.45,13.85,2334588.5,D08_011,D08_01,31.15,-1.14999,75.0,yes,59.0,2013-01-08,151.0,240.0,Month 9,-65.0,-3.0,915.0,,Sunny,31.0
31.0,D08,7.0,240.0,-146.65,-60.75,472255.41,D08_040,,-52.75,-67.65,75.0,no,59.0,2013-01-08,151.0,240.0,Month 9,-65.0,-3.0,915.0,,Sunny,31.0
31.0,D08,7.0,240.0,160.45,-66.35,118253.3,D08_041,,-61.45,-70.35,75.0,no,59.0,2013-01-08,151.0,240.0,Month 9,-65.0,-3.0,915.0,,Sunny,31.0
31.0,D08,8.0,240.0,-42.15,5.75001,2350853.0,D08_011,D08_01,25.65,-12.15,75.0,yes,59.0,2013-01-08,151.0,240.0,Month 9,-65.0,-3.0,915.0,,Sunny,31.0
31.0,D08,8.0,240.0,-165.75,29.55,133463.0,D08_014,,33.35,25.35,75.0,no,59.0,2013-01-08,151.0,240.0,Month 9,-65.0,-3.0,915.0,,Sunny,31.0
31.0,D08,8.0,240.0,5.15001,38.35,447769.28,D08_015,,46.85,32.35,50.0,no,59.0,2013-01-08,151.0,240.0,Month 9,-65.0,-3.0,915.0,,Sunny,31.0
31.0,D08,8.0,240.0,160.75,-66.35,93505.68,D08_041,,-61.85,-70.55,75.0,no,59.0,2013-01-08,151.0,240.0,Month 9,-65.0,-3.0,915.0,,Sunny,31.0
31.0,D08,8.0,240.0,-61.65,-67.55,21489.605,D08_042,,-65.45,-69.25,100.0,no,59.0,2013-01-08,151.0,240.0,Month 9,-65.0,-3.0,915.0,,Sunny,31.0
31.0,D08,9.0,241.0,-37.05,-9.14999,2174920.8,D08_011,D08_01,12.75,-26.95,75.0,no,61.0,2013-01-10,153.0,241.0,Month 9,-65.0,1.0,915.0,,Sunny,31.0
31.0,D08,9.0,241.0,-37.05,-9.14999,2174920.8,D08_011,D08_01,12.75,-26.95,75.0,no,60.0,2013-01-09,152.0,241.0,Month 9,-63.0,1.0,914.0,,Sunny,31.0
31.0,D08,9.0,241.0,24.25,38.75,29737.857,D08_015,,40.65,37.15,50.0,no,61.0,2013-01-10,153.0,241.0,Month 9,-65.0,1.0,915.0,,Sunny,31.0
31.0,D08,9.0,241.0,24.25,38.75,29737.857,D08_015,,40.65,37.15,50.0,no,60.0,2013-01-09,152.0,241.0,Month 9,-63.0,1.0,914.0,,Sunny,31.0
31.0,D08,9.0,241.0,158.85,-66.45,361928.41,D08_041,,-61.85,-70.55,75.0,no,61.0,2013-01-10,153.0,241.0,Month 9,-65.0,1.0,915.0,,Sunny,31.0
31.0,D08,9.0,241.0,158.85,-66.45,361928.41,D08_041,,-61.85,-70.55,75.0,no,60.0,2013-01-09,152.0,241.0,Month 9,-63.0,1.0,914.0,,Sunny,31.0
31.0,D08,10.0,241.0,-34.25,-13.35,2656666.2,D08_011,D08_01,9.55,-28.45,75.0,yes,61.0,2013-01-10,153.0,241.0,Month 9,-65.0,1.0,915.0,,Sunny,31.0
31.0,D08,10.0,241.0,-34.25,-13.35,2656666.2,D08_011,D08_01,9.55,-28.45,75.0,yes,60.0,2013-01-09,152.0,241.0,Month 9,-63.0,1.0,914.0,,Sunny,31.0
31.0,D08,10.0,241.0,-28.15,22.25,72270.172,D08_016,,24.35,20.35,75.0,no,61.0,2013-01-10,153.0,241.0,Month 9,-65.0,1.0,915.0,,Sunny,31.0
31.0,D08,10.0,241.0,-28.15,22.25,72270.172,D08_016,,24.35,20.35,75.0,no,60.0,2013-01-09,152.0,241.0,Month 9,-63.0,1.0,914.0,,Sunny,31.0
31.0,D08,10.0,241.0,167.25,-67.65,793664.31,D08_041,,-61.05,-74.05,75.0,no,61.0,2013-01-10,153.0,241.0,Month 9,-65.0,1.0,915.0,,Sunny,31.0
31.0,D08,10.0,241.0,167.25,-67.65,793664.31,D08_041,,-61.05,-74.05,75.0,no,60.0,2013-01-09,152.0,241.0,Month 9,-63.0,1.0,914.0,,Sunny,31.0
31.0,D08,11.0,242.0,-33.65,-23.15,4566809.5,D08_011,D08_01,-3.14999,-43.65,75.0,no,62.0,2013-01-11,154.0,242.0,Month 9,-65.0,-2.0,917.0,,Sunny,31.0
31.0,D08,11.0,242.0,-28.35,18.05,27945.488,D08_016,,19.75,16.55,50.0,no,62.0,2013-01-11,154.0,242.0,Month 9,-65.0,-2.0,917.0,,Sunny,31.0
31.0,D08,11.0,242.0,172.25,-66.95,759075.31,D08_041,D08_02,-58.75,-74.05,75.0,no,62.0,2013-01-11,154.0,242.0,Month 9,-65.0,-2.0,917.0,,Sunny,31.0
31.0,D08,12.0,243.0,-23.15,-23.35,5418118.5,D08_011,D08_01,-2.74999,-40.35,50.0,yes,64.0,2013-01-13,156.0,243.0,Month 9,-65.0,0.0,922.0,,Sunny,31.0
31.0,D08,12.0,243.0,-23.15,-23.35,5418118.5,D08_011,D08_01,-2.74999,-40.35,50.0,yes,63.0,2013-01-12,155.0,243.0,Month 9,-64.0,0.0,917.0,,Sunny,31.0
31.0,D08,12.0,243.0,166.75,-67.45,980894.94,D08_041,D08_02,-60.85,-73.65,75.0,no,64.0,2013-01-13,156.0,243.0,Month 9,-65.0,0.0,922.0,,Sunny,31.0
31.0,D08,12.0,243.0,166.75,-67.45,980894.94,D08_041,D08_02,-60.85,-73.65,75.0,no,63.0,2013-01-12,155.0,243.0,Month 9,-64.0,0.0,917.0,,Sunny,31.0
31.0,D08,13.0,243.0,-16.25,-19.35,6840900.0,D08_011,D08_01,-2.05,-37.65,50.0,yes,64.0,2013-01-13,156.0,243.0,Month 9,-65.0,0.0,922.0,,Sunny,31.0
31.0,D08,13.0,243.0,-16.25,-19.35,6840900.0,D08_011,D08_01,-2.05,-37.65,50.0,yes,63.0,2013-01-12,155.0,243.0,Month 9,-64.0,0.0,917.0,,Sunny,31.0
31.0,D08,13.0,243.0,151.75,-67.65,540078.81,D08_041,D08_02,-59.35,-74.05,75.0,no,64.0,2013-01-13,156.0,243.0,Month 9,-65.0,0.0,922.0,,Sunny,31.0
31.0,D08,13.0,243.0,151.75,-67.65,540078.81,D08_041,D08_02,-59.35,-74.05,75.0,no,63.0,2013-01-12,155.0,243.0,Month 9,-64.0,0.0,917.0,,Sunny,31.0
31.0,D08,13.0,243.0,-107.55,-70.85,51393.164,D08_043,,-69.15,-72.35,75.0,no,64.0,2013-01-13,156.0,243.0,Month 9,-65.0,0.0,922.0,,Sunny,31.0
31.0,D08,13.0,243.0,-107.55,-70.85,51393.164,D08_043,,-69.15,-72.35,75.0,no,63.0,2013-01-12,155.0,243.0,Month 9,-64.0,0.0,917.0,,Sunny,31.0
31.0,D08,13.0,243.0,-137.35,-58.65,36425.355,D08_044,,-55.65,-62.45,75.0,no,64.0,2013-01-13,156.0,243.0,Month 9,-65.0,0.0,922.0,,Sunny,31.0
31.0,D08,13.0,243.0,-137.35,-58.65,36425.355,D08_044,,-55.65,-62.45,75.0,no,63.0,2013-01-12,155.0,243.0,Month 9,-64.0,0.0,917.0,,Sunny,31.0
31.0,D08,14.0,244.0,-34.45,-20.25,4038214.8,D08_011,D08_01,-2.05,-37.65,50.0,yes,65.0,2013-01-14,157.0,244.0,Month 9,-64.0,-2.0,920.0,,Sunny,31.0
31.0,D08,14.0,244.0,159.55,-66.05,1394471.9,D08_041,D08_02,-51.25,-74.95,75.0,no,65.0,2013-01-14,157.0,244.0,Month 9,-64.0,-2.0,920.0,,Sunny,31.0
31.0,D08,14.0,244.0,-103.65,-71.25,54969.457,D08_043,,-69.55,-72.65,75.0,no,65.0,2013-01-14,157.0,244.0,Month 9,-64.0,-2.0,920.0,,Sunny,31.0
31.0,D08,14.0,244.0,64.25,-70.75,30177.117,D08_047,,-68.95,-72.15,75.0,no,65.0,2013-01-14,157.0,244.0,Month 9,-64.0,-2.0,920.0,,Sunny,31.0
31.0,D08,15.0,244.0,-39.95,17.55,735314.38,D08_017,D08_01,24.35,11.55,75.0,no,65.0,2013-01-14,157.0,244.0,Month 9,-64.0,-2.0,920.0,,Sunny,31.0
31.0,D08,15.0,244.0,7.55,38.15,588108.44,D08_018,,46.85,32.15,75.0,yes,65.0,2013-01-14,157.0,244.0,Month 9,-64.0,-2.0,920.0,,Sunny,31.0
31.0,D08,15.0,244.0,164.25,-68.95,826161.75,D08_041,D08_02,-61.25,-75.55,75.0,no,65.0,2013-01-14,157.0,244.0,Month 9,-64.0,-2.0,920.0,,Sunny,31.0
31.0,D08,15.0,244.0,-150.35,-63.95,95363.273,D08_045,D08_02,-61.85,-65.75,75.0,no,65.0,2013-01-14,157.0,244.0,Month 9,-64.0,-2.0,920.0,,Sunny,31.0
31.0,D08,15.0,244.0,-55.75,-67.45,61015.578,D08_046,,-64.95,-70.35,75.0,no,65.0,2013-01-14,157.0,244.0,Month 9,-64.0,-2.0,920.0,,Sunny,31.0
31.0,D08,15.0,244.0,64.05,-66.75,182779.88,D08_047,,-61.45,-72.35,75.0,no,65.0,2013-01-14,157.0,244.0,Month 9,-64.0,-2.0,920.0,,Sunny,31.0
31.0,D08,16.0,245.0,31.15,41.95,232462.97,D08_018,,46.05,37.85,50.0,yes,67.0,2013-01-16,159.0,245.0,Month 9,-65.0,-4.0,918.0,,Sunny,31.0
31.0,D08,16.0,245.0,31.15,41.95,232462.97,D08_018,,46.05,37.85,50.0,yes,66.0,2013-01-15,158.0,245.0,Month 9,-66.0,-3.0,922.0,,Sunny,31.0
31.0,D08,16.0,245.0,-33.25,-1.24999,1056339.1,D08_017,D08_01,11.85,-16.75,75.0,no,67.0,2013-01-16,159.0,245.0,Month 9,-65.0,-4.0,918.0,,Sunny,31.0
31.0,D08,16.0,245.0,-33.25,-1.24999,1056339.1,D08_017,D08_01,11.85,-16.75,75.0,no,66.0,2013-01-15,158.0,245.0,Month 9,-66.0,-3.0,922.0,,Sunny,31.0
31.0,D08,16.0,245.0,170.75,-68.85,1243020.5,D08_041+045,D08_02,-61.85,-76.35,75.0,no,67.0,2013-01-16,159.0,245.0,Month 9,-65.0,-4.0,918.0,,Sunny,31.0
31.0,D08,16.0,245.0,170.75,-68.85,1243020.5,D08_041+045,D08_02,-61.85,-76.35,75.0,no,66.0,2013-01-15,158.0,245.0,Month 9,-66.0,-3.0,922.0,,Sunny,31.0
31.0,D08,16.0,245.0,47.55,-61.35,399562.16,D08_048,D08_02,-53.15,-69.45,75.0,no,67.0,2013-01-16,159.0,245.0,Month 9,-65.0,-4.0,918.0,,Sunny,31.0
31.0,D08,16.0,245.0,47.55,-61.35,399562.16,D08_048,D08_02,-53.15,-69.45,75.0,no,66.0,2013-01-15,158.0,245.0,Month 9,-66.0,-3.0,922.0,,Sunny,31.0
31.0,D08,16.0,245.0,38.55,-66.75,79016.156,D08_049,D08_02,-61.85,-70.95,75.0,no,67.0,2013-01-16,159.0,245.0,Month 9,-65.0,-4.0,918.0,,Sunny,31.0
31.0,D08,16.0,245.0,38.55,-66.75,79016.156,D08_049,D08_02,-61.85,-70.95,75.0,no,66.0,2013-01-15,158.0,245.0,Month 9,-66.0,-3.0,922.0,,Sunny,31.0
31.0,D08,16.0,245.0,9.75,-59.45,155963.55,D08_050,,-55.45,-62.85,50.0,no,67.0,2013-01-16,159.0,245.0,Month 9,-65.0,-4.0,918.0,,Sunny,31.0
31.0,D08,16.0,245.0,9.75,-59.45,155963.55,D08_050,,-55.45,-62.85,50.0,no,66.0,2013-01-15,158.0,245.0,Month 9,-66.0,-3.0,922.0,,Sunny,31.0
31.0,D08,17.0,246.0,60.65,40.45,173854.58,D08_018,,44.55,35.95,50.0,no,70.0,2013-01-18,161.0,246.0,Month 9,-65.0,-2.0,919.0,,Sunny,31.0
31.0,D08,17.0,246.0,60.65,40.45,173854.58,D08_018,,44.55,35.95,50.0,no,69.0,2013-01-17,160.0,246.0,Month 9,-67.0,-3.0,919.0,,Sunny,31.0
31.0,D08,17.0,246.0,-21.25,-16.15,779980.38,D08_017,D08_01,2.45,-29.65,50.0,yes,70.0,2013-01-18,161.0,246.0,Month 9,-65.0,-2.0,919.0,,Sunny,31.0
31.0,D08,17.0,246.0,-21.25,-16.15,779980.38,D08_017,D08_01,2.45,-29.65,50.0,yes,69.0,2013-01-17,160.0,246.0,Month 9,-67.0,-3.0,919.0,,Sunny,31.0
31.0,D08,17.0,246.0,123.75,21.05,347709.91,D08_019,,29.55,16.75,50.0,no,70.0,2013-01-18,161.0,246.0,Month 9,-65.0,-2.0,919.0,,Sunny,31.0
31.0,D08,17.0,246.0,123.75,21.05,347709.91,D08_019,,29.55,16.75,50.0,no,69.0,2013-01-17,160.0,246.0,Month 9,-67.0,-3.0,919.0,,Sunny,31.0
31.0,D08,17.0,246.0,125.95,26.95,112273.13,D08_020,,30.45,23.85,75.0,no,70.0,2013-01-18,161.0,246.0,Month 9,-65.0,-2.0,919.0,,Sunny,31.0
31.0,D08,17.0,246.0,125.95,26.95,112273.13,D08_020,,30.45,23.85,75.0,no,69.0,2013-01-17,160.0,246.0,Month 9,-67.0,-3.0,919.0,,Sunny,31.0
31.0,D08,17.0,246.0,177.55,34.45,111123.83,D08_021,,38.75,31.15,100.0,no,70.0,2013-01-18,161.0,246.0,Month 9,-65.0,-2.0,919.0,,Sunny,31.0
