Mars Year,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data,id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity,martian_year,Ls_rad,sin_Ls,cos_Ls,avg_temp,pressure_diff,temp_diff,pressure_diff_norm,temp_diff_norm,temp_range,dust_storm_intensity,distance_from_equator,northern_hemisphere,southern_hemisphere,pressure_lag1,pressure_lag7,pressure_7sol_std,avg_temp_lag1,avg_temp_lag7,avg_temp_7sol_std,wind_speed_lag1,wind_speed_lag7,wind_speed_7sol_std,Area (square km)_lag1,Area (square km)_lag7,Area (square km)_7sol_std
32.0,F03,12.0,144.0,-93.65,-39.95,82009.781,F03_041,,-36.65,-43.25,50.0,yes,1254,2016-04-29,1326,144,Month 5,-77.0,-15.0,738.0,7.870967741935484,Clear,32,2.5132741228718345,0.5877852522924732,-0.8090169943749473,-46.0,0.0,62.0,0.0,0.41935483870967744,62.0,0,39.95,1,0,738.0,738.0,0.0,-46.0,-43.5,0.0,8.774193548387096,11.032258064516128,0.48279450151916375,34608.188,576073.19,152923.25927163596
32.0,F03,12.0,144.0,-93.65,-39.95,82009.781,F03_041,,-36.65,-43.25,50.0,yes,1256,2016-04-28,1325,144,Month 5,-78.0,-14.0,738.0,8.774193548387096,Clear,32,2.5132741228718345,0.5877852522924732,-0.8090169943749473,-46.0,0.0,64.0,0.0,0.4838709677419355,64.0,0,39.95,1,0,738.0,738.0,0.0,-46.0,-43.5,0.0,7.870967741935484,11.032258064516128,0.48279450151917275,82009.781,11904.816,166145.67134626207
32.0,F03,13.0,144.0,-41.45,62.45,376313.12,F03_005,,69.95,52.65,50.0,no,1254,2016-04-29,1326,144,Month 5,-77.0,-15.0,738.0,7.870967741935484,Clear,32,2.5132741228718345,0.5877852522924732,-0.8090169943749473,-46.0,0.0,62.0,0.0,0.41935483870967744,62.0,0,62.45,1,0,738.0,738.0,0.0,-46.0,-43.5,0.0,8.774193548387096,11.032258064516128,0.48279450151916375,82009.781,17333.166,159114.53589702718
32.0,F03,13.0,144.0,-41.45,62.45,376313.12,F03_005,,69.95,52.65,50.0,no,1256,2016-04-28,1325,144,Month 5,-78.0,-14.0,738.0,8.774193548387096,Clear,32,2.5132741228718345,0.5877852522924732,-0.8090169943749473,-46.0,0.0,64.0,0.0,0.4838709677419355,64.0,0,62.45,1,0,738.0,738.0,0.0,-46.0,-46.0,0.0,7.870967741935484,7.870967741935484,0.48279450151917275,376313.12,225703.97,132715.37842909104
32.0,F03,13.0,144.0,-39.65,-35.95,346796.53,F03_037,,-30.05,-41.15,50.0,yes,1254,2016-04-29,1326,144,Month 5,-77.0,-15.0,738.0,7.870967741935484,Clear,32,2.5132741228718345,0.5877852522924732,-0.8090169943749473,-46.0,0.0,62.0,0.0,0.41935483870967744,62.0,0,35.95,1,0,738.0,738.0,0.0,-46.0,-46.0,0.0,8.774193548387096,8.774193548387096,0.48279450151916375,376313.12,225703.97,102911.4579103891
32.0,F03,13.0,144.0,-39.65,-35.95,346796.53,F03_037,,-30.05,-41.15,50.0,yes,1256,2016-04-28,1325,144,Month 5,-78.0,-14.0,738.0,8.774193548387096,Clear,32,2.5132741228718345,0.5877852522924732,-0.8090169943749473,-46.0,0.0,64.0,0.0,0.4838709677419355,64.0,0,35.95,1,0,738.0,738.0,0.0,-46.0,-46.0,0.0,7.870967741935484,7.870967741935484,0.48279450151917275,346796.53,34608.188,107905.2574190408
32.0,F03,13.0,144.0,-88.75,-38.35,295161.34,F03_041,,-31.45,-43.05,50.0,yes,1254,2016-04-29,1326,144,Month 5,-77.0,-15.0,738.0,7.870967741935484,Clear,32,2.5132741228718345,0.5877852522924732,-0.8090169943749473,-46.0,0.0,62.0,0.0,0.41935483870967744,62.0,0,38.35,1,0,738.0,738.0,0.0,-46.0,-46.0,0.0,8.774193548387096,8.774193548387096,0.48279450151916375,346796.53,34608.188,139104.92274710955
32.0,F03,13.0,144.0,-88.75,-38.35,295161.34,F03_041,,-31.45,-43.05,50.0,yes,1256,2016-04-28,1325,144,Month 5,-78.0,-14.0,738.0,8.774193548387096,Clear,32,2.5132741228718345,0.5877852522924732,-0.8090169943749473,-46.0,0.0,64.0,0.0,0.4838709677419355,64.0,0,38.35,1,0,738.0,738.0,0.0,-46.0,-46.0,0.0,7.870967741935484,7.870967741935484,0.48279450151917275,295161.34,82009.781,143100.17605477414
32.0,F03,13.0,144.0,18.35,-36.25,610774.62,F03_042,,-30.05,-43.65,75.0,yes,1254,2016-04-29,1326,144,Month 5,-77.0,-15.0,738.0,7.870967741935484,Clear,32,2.5132741228718345,0.5877852522924732,-0.8090169943749473,-46.0,0.0,62.0,0.0,0.41935483870967744,62.0,0,36.25,1,0,738.0,738.0,0.0,-46.0,-46.0,0.0,8.774193548387096,8.774193548387096,0.48279450151916375,295161.34,82009.781,145249.861447043
32.0,F03,13.0,144.0,18.35,-36.25,610774.62,F03_042,,-30.05,-43.65,75.0,yes,1256,2016-04-28,1325,144,Month 5,-78.0,-14.0,738.0,8.774193548387096,Clear,32,2.5132741228718345,0.5877852522924732,-0.8090169943749473,-46.0,0.0,64.0,0.0,0.4838709677419355,64.0,0,36.25,1,0,738.0,738.0,1.1338934189940328,-46.0,-46.0,0.5669467095133308,7.870967741935484,7.870967741935484,0.665178803720661,610774.62,376313.12,185081.80447254464
32.0,F03,13.0,144.0,-114.95,-40.25,319622.84,F03_043,,-34.35,-46.35,50.0,yes,1254,2016-04-29,1326,144,Month 5,-77.0,-15.0,738.0,7.870967741935484,Clear,32,2.5132741228718345,0.5877852522924732,-0.8090169943749473,-46.0,0.0,62.0,0.0,0.41935483870967744,62.0,0,40.25,1,0,738.0,738.0,1.2535663410254767,-46.0,-46.0,1.0177004891979202,8.774193548387096,8.774193548387096,0.6651788037206501,610774.62,376313.12,210441.99053453287
32.0,F03,13.0,144.0,-114.95,-40.25,319622.84,F03_043,,-34.35,-46.35,50.0,yes,1256,2016-04-28,1325,144,Month 5,-78.0,-14.0,738.0,8.774193548387096,Clear,32,2.5132741228718345,0.5877852522924732,-0.8090169943749473,-46.0,0.0,64.0,0.0,0.4838709677419355,64.0,0,40.25,1,0,738.0,738.0,1.4638501093965028,-46.0,-46.0,1.0350983390132351,7.870967741935484,7.870967741935484,0.7080777648895502,319622.84,346796.53,224928.87087608993
32.0,F03,14.0,145.0,-83.15,-39.55,98819.742,F03_041,,-37.25,-41.75,50.0,yes,1257,2016-05-01,1328,145,Month 5,-77.0,-12.0,735.0,9.614695340501793,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-44.5,3.0,65.0,0.027777777777777776,0.5161290322580645,65.0,0,39.55,1,0,738.0,738.0,1.3972762619838912,-46.0,-46.0,1.14434427054238,8.774193548387096,8.774193548387096,0.596113370324117,319622.84,346796.53,216473.0950621375
32.0,F03,14.0,145.0,-83.15,-39.55,98819.742,F03_041,,-37.25,-41.75,50.0,yes,1255,2016-04-30,1327,145,Month 5,-76.0,-11.0,736.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-43.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,39.55,1,0,735.0,738.0,1.3451854182402019,-44.5,-46.0,1.0293317295814581,9.614695340501793,7.870967741935484,0.5975677694512853,98819.742,295161.34,206675.45606909934
32.0,F03,14.0,145.0,30.45,-37.85,558584.88,F03_042,,-29.55,-44.85,50.0,yes,1257,2016-05-01,1328,145,Month 5,-77.0,-12.0,735.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-44.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,37.85,1,0,736.0,738.0,1.069044967613189,-43.5,-46.0,0.9063269671745905,9.355436081242534,8.774193548387096,0.2550319536516816,98819.742,295161.34,218670.3557842996
32.0,F03,14.0,145.0,30.45,-37.85,558584.88,F03_042,,-29.55,-44.85,50.0,yes,1255,2016-04-30,1327,145,Month 5,-76.0,-11.0,736.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-43.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,37.85,1,0,735.0,738.0,0.5345224837514507,-44.5,-46.0,0.5345224838241985,9.355436081242534,7.870967741935484,0.09799078929807645,558584.88,610774.62,224668.0706038737
32.0,F03,14.0,145.0,-70.85,-46.55,97070.641,F03_044,,-43.55,-49.25,75.0,no,1257,2016-05-01,1328,145,Month 5,-77.0,-12.0,735.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-44.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,46.55,1,0,736.0,738.0,0.5345224837515735,-43.5,-46.0,0.5345224838241888,9.355436081242534,8.774193548387096,0.0,558584.88,610774.62,224650.9695777233
32.0,F03,14.0,145.0,-70.85,-46.55,97070.641,F03_044,,-43.55,-49.25,75.0,no,1255,2016-04-30,1327,145,Month 5,-76.0,-11.0,736.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-43.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,46.55,1,0,735.0,738.0,0.5345224837514507,-44.5,-46.0,0.5345224838242,9.355436081242534,7.870967741935484,0.0,97070.641,319622.84,217110.59819026332
32.0,F03,14.0,145.0,59.95,-31.75,98995.961,F03_046,,-29.75,-33.65,75.0,no,1257,2016-05-01,1328,145,Month 5,-77.0,-12.0,735.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-44.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,31.75,1,0,736.0,738.0,0.5345224837515735,-43.5,-46.0,0.5345224838241888,9.355436081242534,8.774193548387096,0.0,97070.641,319622.84,170564.46342922933
32.0,F03,14.0,145.0,59.95,-31.75,98995.961,F03_046,,-29.75,-33.65,75.0,no,1255,2016-04-30,1327,145,Month 5,-76.0,-11.0,736.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-43.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,31.75,1,0,735.0,735.0,0.5345224837514507,-44.5,-44.5,0.5345224838242,9.355436081242534,9.614695340501793,0.0,98995.961,98819.742,149758.3958877463
32.0,F03,14.0,145.0,-15.25,-43.95,248491.31,F03_047,,-39.95,-47.35,50.0,yes,1257,2016-05-01,1328,145,Month 5,-77.0,-12.0,735.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-44.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,43.95,1,0,736.0,736.0,0.5345224837515735,-43.5,-43.5,0.5345224838241888,9.355436081242534,9.355436081242534,0.0,98995.961,98819.742,178405.99422669495
32.0,F03,14.0,145.0,-15.25,-43.95,248491.31,F03_047,,-39.95,-47.35,50.0,yes,1255,2016-04-30,1327,145,Month 5,-76.0,-11.0,736.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-43.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,43.95,1,0,735.0,735.0,0.5345224837514507,-44.5,-44.5,0.5345224838242,9.355436081242534,9.355436081242534,0.0,248491.31,558584.88,172301.37146132175
32.0,F03,15.0,145.0,-47.95,73.35,497148.22,F03_005+006,,83.55,59.85,50.0,no,1257,2016-05-01,1328,145,Month 5,-77.0,-12.0,735.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-44.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,73.35,1,0,736.0,736.0,0.5345224837515735,-43.5,-43.5,0.5345224838241888,9.355436081242534,9.355436081242534,0.0,248491.31,558584.88,165991.78605263945
32.0,F03,15.0,145.0,-47.95,73.35,497148.22,F03_005+006,,83.55,59.85,50.0,no,1255,2016-04-30,1327,145,Month 5,-76.0,-11.0,736.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-43.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,73.35,1,0,735.0,735.0,0.5345224837514507,-44.5,-44.5,0.5345224838242,9.355436081242534,9.355436081242534,0.0,497148.22,97070.641,148652.16544000077
32.0,F03,15.0,145.0,-82.05,-38.75,143544.09,F03_041,,-35.05,-41.35,75.0,yes,1257,2016-05-01,1328,145,Month 5,-77.0,-12.0,735.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-44.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,38.75,1,0,736.0,736.0,0.5345224837515735,-43.5,-43.5,0.5345224838241888,9.355436081242534,9.355436081242534,0.0,497148.22,97070.641,147855.6416422577
32.0,F03,15.0,145.0,-82.05,-38.75,143544.09,F03_041,,-35.05,-41.35,75.0,yes,1255,2016-04-30,1327,145,Month 5,-76.0,-11.0,736.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-43.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,38.75,1,0,735.0,735.0,0.5345224837514507,-44.5,-44.5,0.5345224838242,9.355436081242534,9.355436081242534,0.0,143544.09,98995.961,173392.8691187613
32.0,F03,15.0,145.0,14.15,-45.45,268545.81,F03_048,,-41.65,-49.45,50.0,yes,1257,2016-05-01,1328,145,Month 5,-77.0,-12.0,735.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-44.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,45.45,1,0,736.0,736.0,0.5345224837515735,-43.5,-43.5,0.5345224838241888,9.355436081242534,9.355436081242534,0.0,143544.09,98995.961,155246.87349217507
32.0,F03,15.0,145.0,14.15,-45.45,268545.81,F03_048,,-41.65,-49.45,50.0,yes,1255,2016-04-30,1327,145,Month 5,-76.0,-11.0,736.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-43.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,45.45,1,0,735.0,735.0,0.5345224837514507,-44.5,-44.5,0.5345224838242,9.355436081242534,9.355436081242534,0.0,268545.81,248491.31,92529.34711345068
32.0,F03,15.0,145.0,155.25,-42.55,57302.176,F03_049,,-40.65,-44.25,50.0,no,1257,2016-05-01,1328,145,Month 5,-77.0,-12.0,735.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-44.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,42.55,1,0,736.0,736.0,0.5345224837515735,-43.5,-43.5,0.5345224838241888,9.355436081242534,9.355436081242534,0.0,268545.81,248491.31,95492.35017945412
32.0,F03,15.0,145.0,155.25,-42.55,57302.176,F03_049,,-40.65,-44.25,50.0,no,1255,2016-04-30,1327,145,Month 5,-76.0,-11.0,736.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-43.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,42.55,1,0,735.0,735.0,0.7559289459664683,-44.5,-44.5,0.9063269671745932,9.355436081242534,9.355436081242534,0.1216982383220942,57302.176,497148.22,240506.64898469456
32.0,F03,15.0,145.0,-18.95,-23.45,241824.08,F03_058,,-18.75,-27.65,75.0,no,1257,2016-05-01,1328,145,Month 5,-77.0,-12.0,735.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-44.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,23.45,1,0,736.0,736.0,0.7559289459664683,-43.5,-43.5,0.9063269671745932,9.355436081242534,9.355436081242534,1.0110250345550127,57302.176,497148.22,306189.8147833247
32.0,F03,15.0,145.0,-18.95,-23.45,241824.08,F03_058,,-18.75,-27.65,75.0,no,1255,2016-04-30,1327,145,Month 5,-76.0,-11.0,736.0,9.355436081242534,Clear,32,2.530727415391778,0.5735764363510459,-0.8191520442889919,-43.5,1.0,65.0,0.009259259259259259,0.5161290322580645,65.0,0,23.45,1,0,735.0,735.0,0.8164965808794212,-44.5,-44.5,1.029331729581463,9.355436081242534,9.355436081242534,0.9930311841451068,241824.08,143544.09,324383.78493553813
32.0,F03,16.0,146.0,-35.65,65.75,775022.0,F03_005+006,,78.15,56.15,50.0,no,1259,2016-05-03,1330,146,Month 5,-78.0,-14.0,734.0,9.033452807646356,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-46.0,2.0,64.0,0.018518518518518517,0.4838709677419355,64.0,0,65.75,1,0,736.0,736.0,0.8164965808794212,-43.5,-43.5,1.029331729581463,9.355436081242534,9.355436081242534,1.2591916705771258,241824.08,143544.09,323913.59168130957
32.0,F03,16.0,146.0,-35.65,65.75,775022.0,F03_005+006,,78.15,56.15,50.0,no,1258,2016-05-02,1329,146,Month 5,-74.0,-15.0,735.0,6.645758661887694,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-44.5,1.0,59.0,0.009259259259259259,0.3225806451612903,59.0,0,65.75,1,0,734.0,735.0,0.7559289459660744,-46.0,-44.5,0.9999999999996954,9.033452807646356,9.355436081242534,1.217176337807496,775022.0,268545.81,309548.6317127757
32.0,F03,16.0,146.0,68.25,21.25,60863.691,F03_007,,23.55,18.45,50.0,no,1259,2016-05-03,1330,146,Month 5,-78.0,-14.0,734.0,8.903823178016726,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-46.0,1.0,64.0,0.009259259259259259,0.4838709677419355,64.0,0,21.25,1,0,735.0,736.0,0.7559289459660744,-44.5,-43.5,0.9999999999996954,6.645758661887694,9.355436081242534,1.2934691875590096,775022.0,268545.81,306524.32738779514
32.0,F03,16.0,146.0,68.25,21.25,60863.691,F03_007,,23.55,18.45,50.0,no,1258,2016-05-02,1329,146,Month 5,-74.0,-15.0,735.0,6.645758661887694,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-44.5,1.0,59.0,0.009259259259259259,0.3225806451612903,59.0,0,21.25,1,0,734.0,735.0,0.5345224837504683,-46.0,-44.5,0.8017837257369156,8.903823178016726,9.355436081242534,1.2251662642728152,60863.691,57302.176,299017.7717897584
32.0,F03,16.0,146.0,23.95,-44.95,524967.62,F03_048,,-39.55,-50.15,75.0,yes,1259,2016-05-03,1330,146,Month 5,-78.0,-14.0,734.0,8.903823178016726,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-46.0,1.0,64.0,0.009259259259259259,0.4838709677419355,64.0,0,44.95,1,0,735.0,736.0,0.5345224837505912,-44.5,-43.5,0.8017837257369008,6.645758661887694,9.355436081242534,1.2069862537980447,60863.691,57302.176,259772.71528535825
32.0,F03,16.0,146.0,23.95,-44.95,524967.62,F03_048,,-39.55,-50.15,75.0,yes,1258,2016-05-02,1329,146,Month 5,-74.0,-15.0,735.0,6.645758661887694,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-44.5,1.0,59.0,0.009259259259259259,0.3225806451612903,59.0,0,44.95,1,0,734.0,735.0,0.5345224837504683,-46.0,-44.5,0.8017837257369156,8.903823178016726,9.355436081242534,1.2069862537980358,524967.62,241824.08,192953.03753932164
32.0,F03,16.0,146.0,47.65,-36.45,339434.5,F03_045,,-26.05,-41.95,75.0,no,1259,2016-05-03,1330,146,Month 5,-78.0,-14.0,734.0,8.903823178016726,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-46.0,1.0,64.0,0.009259259259259259,0.4838709677419355,64.0,0,36.45,1,0,735.0,736.0,0.5345224837505912,-44.5,-43.5,0.8017837257369008,6.645758661887694,9.355436081242534,1.2069862537980447,524967.62,241824.08,155900.77658437894
32.0,F03,16.0,146.0,47.65,-36.45,339434.5,F03_045,,-26.05,-41.95,75.0,no,1258,2016-05-02,1329,146,Month 5,-74.0,-15.0,735.0,6.645758661887694,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-44.5,1.0,59.0,0.009259259259259259,0.3225806451612903,59.0,0,36.45,1,0,734.0,734.0,0.5345224837504683,-46.0,-46.0,0.8017837257369156,8.903823178016726,9.033452807646356,1.2069862537980358,339434.5,775022.0,219499.8042288985
32.0,F03,16.0,146.0,-86.95,-20.15,385614.53,F03_055,,-12.55,-28.05,75.0,no,1259,2016-05-03,1330,146,Month 5,-78.0,-14.0,734.0,8.903823178016726,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-46.0,1.0,64.0,0.009259259259259259,0.4838709677419355,64.0,0,20.15,1,0,735.0,735.0,0.5345224837505912,-44.5,-44.5,0.8017837257369008,6.645758661887694,6.645758661887694,1.2069862537980447,339434.5,775022.0,281974.95420941146
32.0,F03,16.0,146.0,-86.95,-20.15,385614.53,F03_055,,-12.55,-28.05,75.0,no,1258,2016-05-02,1329,146,Month 5,-74.0,-15.0,735.0,6.645758661887694,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-44.5,1.0,59.0,0.009259259259259259,0.3225806451612903,59.0,0,20.15,1,0,734.0,734.0,0.5345224837504683,-46.0,-46.0,0.8017837257369156,8.903823178016726,8.903823178016726,1.2069862537980358,385614.53,60863.691,286737.94508017215
32.0,F03,16.0,146.0,-46.55,-23.95,958636.69,F03_057,,-11.25,-33.45,50.0,no,1259,2016-05-03,1330,146,Month 5,-78.0,-14.0,734.0,8.903823178016726,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-46.0,1.0,64.0,0.009259259259259259,0.4838709677419355,64.0,0,23.95,1,0,735.0,735.0,0.5345224837505912,-44.5,-44.5,0.8017837257369008,6.645758661887694,6.645758661887694,1.2069862537980447,385614.53,60863.691,278904.1809405268
32.0,F03,16.0,146.0,-46.55,-23.95,958636.69,F03_057,,-11.25,-33.45,50.0,no,1258,2016-05-02,1329,146,Month 5,-74.0,-15.0,735.0,6.645758661887694,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-44.5,1.0,59.0,0.009259259259259259,0.3225806451612903,59.0,0,23.95,1,0,734.0,734.0,0.5345224837504683,-46.0,-46.0,0.8017837257369156,8.903823178016726,8.903823178016726,1.2069862537980358,958636.69,524967.62,333994.5699723554
32.0,F03,17.0,146.0,51.55,-47.55,418833.78,F03_048,,-42.55,-51.75,50.0,yes,1259,2016-05-03,1330,146,Month 5,-78.0,-14.0,734.0,8.903823178016726,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-46.0,1.0,64.0,0.009259259259259259,0.4838709677419355,64.0,0,47.55,1,0,735.0,735.0,0.5345224837505912,-44.5,-44.5,0.8017837257369008,6.645758661887694,6.645758661887694,1.2069862537980447,958636.69,524967.62,377703.08951609605
32.0,F03,17.0,146.0,51.55,-47.55,418833.78,F03_048,,-42.55,-51.75,50.0,yes,1258,2016-05-02,1329,146,Month 5,-74.0,-15.0,735.0,6.645758661887694,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-44.5,1.0,59.0,0.009259259259259259,0.3225806451612903,59.0,0,47.55,1,0,734.0,734.0,0.5345224837504683,-46.0,-46.0,0.8017837257369156,8.903823178016726,8.903823178016726,1.2069862537980358,418833.78,339434.5,400795.6938652245
32.0,F03,17.0,146.0,57.65,-36.45,41813.062,F03_045,,-34.95,-37.85,50.0,no,1259,2016-05-03,1330,146,Month 5,-78.0,-14.0,734.0,8.903823178016726,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-46.0,1.0,64.0,0.009259259259259259,0.4838709677419355,64.0,0,36.45,1,0,735.0,735.0,0.5345224837505912,-44.5,-44.5,0.8017837257369008,6.645758661887694,6.645758661887694,1.2069862537980447,418833.78,339434.5,333991.859891036
32.0,F03,17.0,146.0,57.65,-36.45,41813.062,F03_045,,-34.95,-37.85,50.0,no,1258,2016-05-02,1329,146,Month 5,-74.0,-15.0,735.0,6.645758661887694,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-44.5,1.0,59.0,0.009259259259259259,0.3225806451612903,59.0,0,36.45,1,0,734.0,734.0,0.5345224837504683,-46.0,-46.0,0.8017837257369156,8.903823178016726,8.903823178016726,1.2069862537980358,41813.062,385614.53,176474.02506049472
32.0,F03,17.0,146.0,79.85,-37.75,107723.88,F03_050,,-32.55,-41.95,75.0,no,1259,2016-05-03,1330,146,Month 5,-78.0,-14.0,734.0,8.903823178016726,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-46.0,1.0,64.0,0.009259259259259259,0.4838709677419355,64.0,0,37.75,1,0,735.0,735.0,0.5345224837505912,-44.5,-44.5,0.8017837257369008,6.645758661887694,6.645758661887694,1.2069862537980447,41813.062,385614.53,166039.74035617078
32.0,F03,17.0,146.0,79.85,-37.75,107723.88,F03_050,,-32.55,-41.95,75.0,no,1258,2016-05-02,1329,146,Month 5,-74.0,-15.0,735.0,6.645758661887694,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-44.5,1.0,59.0,0.009259259259259259,0.3225806451612903,59.0,0,37.75,1,0,734.0,734.0,0.5345224837504683,-46.0,-46.0,0.8017837257369156,8.903823178016726,8.903823178016726,1.2069862537980358,107723.88,958636.69,148810.90886639064
32.0,F03,17.0,146.0,-50.35,-39.25,359118.84,F03_059,,-34.55,-44.95,75.0,yes,1259,2016-05-03,1330,146,Month 5,-78.0,-14.0,734.0,8.903823178016726,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-46.0,1.0,64.0,0.009259259259259259,0.4838709677419355,64.0,0,39.25,1,0,735.0,735.0,0.5345224837505912,-44.5,-44.5,0.8017837257369008,6.645758661887694,6.645758661887694,1.2069862537980447,107723.88,958636.69,152413.53160562812
32.0,F03,17.0,146.0,-50.35,-39.25,359118.84,F03_059,,-34.55,-44.95,75.0,yes,1258,2016-05-02,1329,146,Month 5,-74.0,-15.0,735.0,6.645758661887694,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-44.5,1.0,59.0,0.009259259259259259,0.3225806451612903,59.0,0,39.25,1,0,734.0,734.0,0.5345224837504683,-46.0,-46.0,0.8017837257369008,8.903823178016726,8.903823178016726,1.4683621518375418,359118.84,418833.78,275601.554620336
32.0,F03,17.0,146.0,-2.34999,-41.95,14085.273,F03_061,,-40.65,-43.45,75.0,no,1259,2016-05-03,1330,146,Month 5,-78.0,-14.0,734.0,8.903823178016726,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-46.0,1.0,64.0,0.009259259259259259,0.4838709677419355,64.0,0,41.95,1,0,735.0,735.0,0.5345224837504683,-44.5,-44.5,1.1801936887039217,6.645758661887694,6.645758661887694,1.6893734400190705,359118.84,418833.78,329875.3899896109
32.0,F03,17.0,146.0,-2.34999,-41.95,14085.273,F03_061,,-40.65,-43.45,75.0,no,1258,2016-05-02,1329,146,Month 5,-74.0,-15.0,735.0,6.645758661887694,Clear,32,2.548180707911721,0.5591929034707469,-0.8290375725550416,-44.5,1.0,59.0,0.009259259259259259,0.3225806451612903,59.0,0,41.95,1,0,734.0,734.0,0.48795003639263623,-46.0,-46.0,1.1801936887039217,8.903823178016726,8.903823178016726,1.846686795012316,14085.273,41813.062,315571.8700427254
32.0,F03,18.0,147.0,-30.15,61.75,779280.81,F03_005+006,,69.35,53.45,75.0,no,1262,2016-05-05,1332,147,Month 5,-78.0,-11.0,734.0,10.258661887694148,Clear,32,2.5656340004316642,0.5446390350150273,-0.8386705679454239,-44.5,1.0,67.0,0.009259259259259259,0.5806451612903226,67.0,0,61.75,1,0,735.0,735.0,0.48795003639263623,-44.5,-44.5,1.426784596816821,6.645758661887694,6.645758661887694,2.0342790271914475,14085.273,41813.062,317566.15063330095
