id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity,martian_year,Mars Year,Ls_rad,sin_Ls,cos_Ls,dust_storm_active,area_7sol_avg,area_30sol_avg,dust_storm_intensity,avg_temp,distance_from_equator,northern_hemisphere,southern_hemisphere,pressure_lag1,pressure_lag7,avg_temp_lag1,avg_temp_lag7,wind_speed_lag1,wind_speed_lag7,pressure_7sol_std,avg_temp_7sol_std,wind_speed_7sol_std,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data,Area (square km)_lag1,Area (square km)_lag7,Area (square km)_7sol_std
80,2013-01-27,170,252,Month 9,-66.0,0.0,925.0,2.195773934819386,Sunny,31,31,4.39822971502571,-0.9510565162951535,-0.30901699437494756,0,0,0,0,-33.0,0,0,0,925.0,921.0,-33.0,-33.5,2.1747809761478587,2.1025197408590595,2.0701966779641303,0.4879500364858564,0.03202864957462131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2013-01-26,169,252,Month 9,-66.0,0.0,922.0,2.195773934819386,Sunny,31,31,4.39822971502571,-0.9510565162951535,-0.30901699437494756,0,0,0,0,-33.0,0,0,0,925.0,920.0,-33.0,-33.5,2.195773934819386,2.118817094896014,1.7728105207821583,0.8380817098542727,0.03254469650321847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2013-01-25,168,251,Month 9,-66.0,1.0,923.0,2.2179256976027326,Sunny,31,31,4.380776422505767,-0.9455185755993168,-0.32556815445715664,0,0,0,0,-32.5,0,0,0,922.0,921.0,-33.0,-36.0,2.195773934819386,2.118817094896014,1.7994708216123705,0.8660254037909673,0.03215195572868381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2013-01-24,167,250,Month 9,-65.0,-3.0,920.0,2.2412295168563663,Sunny,31,31,4.363323129985824,-0.9396926207859084,-0.34202014332566855,0,0,0,0,-34.0,0,0,0,923.0,921.0,-32.5,-33.5,2.2179256976027326,2.1362966948437268,1.9518001458306857,0.9322272357418702,0.03547588196169814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2013-01-23,166,250,Month 9,-65.0,-5.0,922.0,2.2412295168563663,Sunny,31,31,4.363323129985824,-0.9396926207859084,-0.34202014332566855,0,0,0,0,-35.0,0,0,0,920.0,920.0,-34.0,-33.5,2.2412295168563663,2.154953216246724,1.632993161776675,0.9322272357418702,0.035985820625061844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2013-01-22,165,249,Month 9,-65.0,-3.0,922.0,2.2656782940111935,Sunny,31,31,4.34586983746588,-0.9335804264972016,-0.3583679495453007,0,0,0,0,-34.0,0,0,0,922.0,923.0,-35.0,-33.5,2.2412295168563663,2.154953216246724,1.7182493858938441,0.9322272357418702,0.03538829386321724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2013-01-21,164,248,Month 9,-64.0,-1.0,919.0,2.2912645817328507,Sunny,31,31,4.328416544945937,-0.9271838545667873,-0.3746065934159123,0,0,0,0,-32.5,0,0,0,922.0,925.0,-34.0,-33.0,2.2656782940111935,2.1747809761478587,1.414213562282854,0.8380817098542713,0.03888027911991479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2013-01-20,163,248,Month 9,-65.0,-1.0,919.0,2.2912645817328507,Sunny,31,31,4.328416544945937,-0.9271838545667873,-0.3746065934159123,0,0,0,0,-33.0,0,0,0,919.0,925.0,-32.5,-33.0,2.2912645817328507,2.195773934819386,1.4638501093357101,0.9940297973936908,0.039383471919369605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2013-01-19,162,247,Month 9,-65.0,-1.0,919.0,2.317980586190239,Sunny,31,31,4.310963252425994,-0.9205048534524403,-0.3907311284892738,0,0,0,0,-33.0,0,0,0,919.0,922.0,-33.0,-33.0,2.2912645817328507,2.195773934819386,1.2535663409547364,0.8997354108487202,0.03858177464835181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2013-01-18,161,246,Month 9,-65.0,-2.0,919.0,2.345818169429596,Sunny,31,31,4.293509959906051,-0.913545457642601,-0.4067366430758001,0,0,0,0,-33.5,0,0,0,919.0,923.0,-33.0,-32.5,2.317980586190239,2.2179256976027326,1.2535663409547364,0.9511897312172848,0.03538090768090629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2013-01-17,160,246,Month 9,-67.0,-3.0,919.0,2.345818169429596,Sunny,31,31,4.293509959906051,-0.913545457642601,-0.4067366430758001,0,0,0,0,-35.0,0,0,0,919.0,920.0,-33.5,-34.0,2.345818169429596,2.2412295168563663,1.2724180204608297,0.8591246929908045,0.03816364610116324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2013-01-16,159,245,Month 9,-65.0,-4.0,918.0,2.3747688518533994,Sunny,31,31,4.276056667386108,-0.9063077870366502,-0.42261826174069916,0,0,0,0,-34.5,0,0,0,919.0,922.0,-35.0,-35.0,2.345818169429596,2.2412295168563663,1.573591584857906,0.9511897312172848,0.03973270959124603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2013-01-15,158,245,Month 9,-66.0,-3.0,922.0,2.3747688518533994,Sunny,31,31,4.276056667386108,-0.9063077870366502,-0.42261826174069916,0,0,0,0,-34.5,0,0,0,918.0,922.0,-34.5,-34.0,2.3747688518533994,2.2656782940111935,1.9023794623558155,1.1338934190326677,0.03828452897229542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2013-01-14,157,244,Month 9,-64.0,-2.0,920.0,2.4048238148033327,Sunny,31,31,4.258603374866164,-0.8987940462991668,-0.43837114678907774,0,0,0,0,-33.0,0,0,0,922.0,919.0,-34.5,-32.5,2.3747688518533994,2.2912645817328507,2.138089935239996,1.1338934190326677,0.043283018198667964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2013-01-13,156,243,Month 9,-65.0,0.0,922.0,2.435973903246529,Sunny,31,31,4.241150082346221,-0.8910065241883678,-0.4539904997395469,0,0,0,0,-32.5,0,0,0,920.0,919.0,-33.0,-33.0,2.4048238148033327,2.2912645817328507,2.6903708364911467,1.0690449676549898,0.047176245331829195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2013-01-12,155,243,Month 9,-64.0,0.0,917.0,2.435973903246529,Sunny,31,31,4.241150082346221,-0.8910065241883678,-0.4539904997395469,0,0,0,0,-32.0,0,0,0,922.0,919.0,-32.5,-33.0,2.435973903246529,2.317980586190239,3.23669437481177,1.1443442705476077,0.0476598691660989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2013-01-11,154,242,Month 9,-65.0,-2.0,917.0,2.468209628564292,Sunny,31,31,4.223696789826278,-0.882947592858927,-0.46947156278589075,0,0,0,0,-33.5,0,0,0,917.0,919.0,-32.0,-33.5,2.435973903246529,2.345818169429596,2.911389784267938,1.0177004892037813,0.04635223693502462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2013-01-10,153,241,Month 9,-65.0,1.0,915.0,2.5015211714424166,Sunny,31,31,4.2062434973063345,-0.8746197071393959,-0.48480962024633684,0,0,0,0,-32.0,0,0,0,917.0,919.0,-33.5,-35.0,2.468209628564292,2.345818169429596,2.9680841984813298,1.0690449676549962,0.050397872461377356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2013-01-09,152,241,Month 9,-63.0,1.0,914.0,2.5015211714424166,Sunny,31,31,4.2062434973063345,-0.8746197071393959,-0.48480962024633684,0,0,0,0,-31.0,0,0,0,915.0,918.0,-32.0,-34.5,2.5015211714424166,2.3747688518533994,1.5275252315709296,1.0690449676549962,0.050872618524061185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2013-01-08,151,240,Month 9,-65.0,-3.0,915.0,2.535898384862246,Sunny,31,31,4.1887902047863905,-0.8660254037844385,-0.5000000000000004,0,0,0,0,-34.0,0,0,0,914.0,922.0,-31.0,-34.5,2.5015211714424166,2.3747688518533994,1.603567451397708,1.133893419032677,0.04936509689382843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2013-01-07,150,239,Month 8,-64.0,-3.0,913.0,2.5713307971915516,Sunny,31,31,4.171336912266447,-0.8571673007021121,-0.5150380749100544,0,0,0,0,-33.5,0,0,0,915.0,920.0,-34.0,-33.0,2.535898384862246,2.4048238148033327,1.069044967534729,1.1126972805334643,0.05355823169188838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2013-01-06,149,239,Month 8,-65.0,0.0,914.0,2.5713307971915516,Sunny,31,31,4.171336912266447,-0.8571673007021121,-0.5150380749100544,0,0,0,0,-32.5,0,0,0,913.0,922.0,-33.5,-32.5,2.5713307971915516,2.435973903246529,2.3401261666726696,1.0578504710302625,0.054023517844699984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2013-01-05,148,238,Month 8,-65.0,-3.0,912.0,2.607807615374296,Sunny,31,31,4.153883619746504,-0.848048096156426,-0.529919264233205,0,0,0,0,-34.0,0,0,0,914.0,917.0,-32.5,-32.0,2.5713307971915516,2.435973903246529,2.67261241907873,0.6900655593505652,0.05231790763347897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2013-01-04,147,237,Month 8,-65.0,0.0,914.0,2.6453177282183034,Sunny,31,31,4.136430327226561,-0.8386705679454242,-0.544639035015027,0,0,0,0,-32.5,0,0,0,912.0,917.0,-34.0,-33.5,2.607807615374296,2.468209628564292,2.943920288734928,0.9511897312172958,0.05665345017206115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2013-01-03,146,237,Month 8,-65.0,-1.0,908.0,2.6453177282183034,Sunny,31,31,4.136430327226561,-0.8386705679454242,-0.544639035015027,0,0,0,0,-33.0,0,0,0,914.0,915.0,-32.5,-32.0,2.6453177282183034,2.5015211714424166,2.984084768320341,0.8864052604343066,0.057108706665378074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2013-01-02,145,236,Month 8,-64.0,-1.0,909.0,2.6838497097798326,Sunny,31,31,4.118977034706618,-0.8290375725550418,-0.5591929034707466,0,0,0,0,-32.5,0,0,0,908.0,914.0,-33.0,-31.0,2.6453177282183034,2.5015211714424166,2.853569193592195,0.8864052604343066,0.05520705644419887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2013-01-01,144,235,Month 8,-64.0,2.0,907.0,2.7233918228440337,Sunny,31,31,4.101523742186674,-0.8191520442889916,-0.5735764363510464,0,0,0,0,-31.0,0,0,0,909.0,915.0,-32.5,-34.0,2.6838497097798326,2.535898384862246,3.1091263509914953,0.6725927091429678,0.059679739481686506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2012-12-31,143,235,Month 8,-63.0,-2.0,908.0,2.7233918228440337,Sunny,31,31,4.101523742186674,-0.8191520442889916,-0.5735764363510464,0,0,0,0,-32.5,0,0,0,907.0,913.0,-31.0,-33.5,2.7233918228440337,2.5713307971915516,2.225394561004068,0.8997354108487332,0.060124409411496174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2012-12-29,142,234,Month 8,-65.0,0.0,906.0,2.7639320225002106,Sunny,31,31,4.084070449666731,-0.8090169943749473,-0.5877852522924732,0,0,0,0,-32.5,0,0,0,908.0,914.0,-32.5,-32.5,2.7233918228440337,2.5713307971915516,3.43649877190307,0.8997354108487332,0.058029011491116105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2012-12-28,141,233,Month 8,-64.0,-2.0,904.0,2.8054579598108287,Sunny,31,31,4.066617157146788,-0.7986355100472928,-0.6018150231520483,0,0,0,0,-33.0,0,0,0,906.0,912.0,-32.5,-34.0,2.7639320225002106,2.607807615374296,3.638419332328936,0.9063269671812166,0.05279930612047423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2012-12-27,140,233,Month 8,-66.0,-2.0,903.0,2.8054579598108287,Sunny,31,31,4.066617157146788,-0.7986355100472928,-0.6018150231520483,0,0,0,0,-34.0,0,0,0,904.0,914.0,-33.0,-32.5,2.8054579598108287,2.6453177282183034,4.298393941457967,0.5345224838354505,0.05647996574968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2012-12-26,139,232,Month 8,-66.0,0.0,899.0,2.8479569855731115,Sunny,31,31,4.049163864626845,-0.7880107536067221,-0.6156614753256581,0,0,0,0,-33.0,0,0,0,903.0,908.0,-34.0,-33.0,2.8054579598108287,2.6453177282183034,3.7796447300624374,0.5000000000113347,0.05784822452869635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2012-12-25,138,232,Month 8,-65.0,-1.0,899.0,2.8479569855731115,Sunny,31,31,4.049163864626845,-0.7880107536067221,-0.6156614753256581,0,0,0,0,-33.0,0,0,0,899.0,909.0,-33.0,-32.5,2.8479569855731115,2.6838497097798326,3.6253078686691125,0.8521681032529992,0.05533105144052276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2012-12-24,137,231,Month 8,-64.0,-1.0,896.0,2.8914161541721177,Sunny,31,31,4.031710572106901,-0.7771459614569706,-0.6293203910498378,0,0,0,0,-32.5,0,0,0,899.0,907.0,-33.0,-31.0,2.8479569855731115,2.7233918228440337,3.4016802570505944,0.866025403790985,0.06212843824283418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2012-12-23,136,230,Month 8,-65.0,-1.0,897.0,2.9358222275240884,Sunny,31,31,4.014257279586958,-0.7660444431189779,-0.6427876096865395,0,0,0,0,-33.0,0,0,0,896.0,908.0,-32.5,-32.5,2.8914161541721177,2.7233918228440337,3.0472470010644077,0.994029797393708,0.06691983703587259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2012-12-22,135,230,Month 8,-65.0,-5.0,894.0,2.9358222275240884,Sunny,31,31,4.014257279586958,-0.7660444431189779,-0.6427876096865395,0,0,0,0,-35.0,0,0,0,897.0,906.0,-33.0,-32.5,2.9358222275240884,2.7639320225002106,3.251373336178481,1.304753215130084,0.0673356931381123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2012-12-21,134,229,Month 8,-67.0,-1.0,893.0,2.981161679108912,Sunny,31,31,3.9968039870670147,-0.754709580222772,-0.6560590289905073,0,0,0,0,-34.0,0,0,0,894.0,904.0,-35.0,-33.0,2.9358222275240884,2.8054579598108287,3.0237157840384983,1.669045920795958,0.06476751928481476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2012-12-20,133,228,Month 8,-65.0,1.0,891.0,3.0274206980904226,Sunny,31,31,3.9793506945470716,-0.7431448254773944,-0.6691306063588581,0,0,0,0,-32.0,0,0,0,893.0,903.0,-34.0,-34.0,2.981161679108912,2.8054579598108287,3.14718316984419,1.822478688884981,0.06967633898511838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2012-12-19,132,228,Month 8,-65.0,-6.0,890.0,3.0274206980904226,Sunny,31,31,3.9793506945470716,-0.7431448254773944,-0.6691306063588581,0,0,0,0,-35.5,0,0,0,891.0,899.0,-32.0,-33.0,3.0274206980904226,2.8479569855731115,2.79455252398585,1.7525491637725659,0.07007976821150327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2012-12-18,131,227,Month 8,-65.0,-8.0,889.0,3.074585193523318,Sunny,31,31,3.961897402027128,-0.7313537016191705,-0.6819983600624986,0,0,0,0,-36.5,0,0,0,890.0,899.0,-35.5,-33.0,3.0274206980904226,2.8479569855731115,3.309438162615531,1.7525491637725659,0.0673277328592639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2012-12-17,130,226,Month 8,-65.0,-9.0,888.0,3.1226407986453952,Sunny,31,31,3.944444109507185,-0.7193398003386512,-0.6946583704589973,0,0,0,0,-37.0,0,0,0,889.0,896.0,-36.5,-32.5,3.074585193523318,2.8914161541721177,3.0394235042015936,1.7525491637725659,0.0723480016853772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2012-12-16,129,226,Month 8,-65.0,-2.0,886.0,3.1226407986453952,Sunny,31,31,3.944444109507185,-0.7193398003386512,-0.6946583704589973,0,0,0,0,-33.5,0,0,0,888.0,897.0,-37.0,-33.0,3.1226407986453952,2.9358222275240884,3.592319849980408,1.2535663410605467,0.07273851164848351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2012-12-15,128,225,Month 8,-67.0,-3.0,883.0,3.17157287525381,Sunny,31,31,3.9269908169872414,-0.7071067811865475,-0.7071067811865477,0,0,0,0,-35.0,0,0,0,886.0,894.0,-33.5,-35.0,3.1226407986453952,2.9358222275240884,3.5923198499808584,1.3451854182733205,0.0698059551454032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2012-12-14,127,224,Month 8,-67.0,-1.0,884.0,3.221366518164011,Sunny,31,31,3.9095375244672983,-0.6946583704589973,-0.7193398003386511,0,0,0,0,-34.0,0,0,0,883.0,893.0,-35.0,-34.0,3.17157287525381,2.981161679108912,4.076646614419302,1.2535663410605467,0.06332204316781521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2012-12-13,126,224,Month 8,-66.0,-4.0,880.0,3.221366518164011,Sunny,31,31,3.9095375244672983,-0.6946583704589973,-0.7193398003386511,0,0,0,0,-35.0,0,0,0,884.0,891.0,-34.0,-32.0,3.221366518164011,3.0274206980904226,4.0766466144198175,1.5197117521211612,0.06751733080754234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2012-12-12,125,223,Month 8,-68.0,-5.0,880.0,3.2720065597500065,Sunny,31,31,3.8920842319473548,-0.6819983600624984,-0.7313537016191706,0,0,0,0,-36.5,0,0,0,880.0,890.0,-35.0,-35.5,3.221366518164011,3.0274206980904226,5.209880722499879,1.4267845968209947,0.06870456197724278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2012-12-11,124,223,Month 8,-66.0,-5.0,876.0,3.2720065597500065,Sunny,31,31,3.8920842319473548,-0.6819983600624984,-0.7313537016191706,0,0,0,0,-35.5,0,0,0,880.0,889.0,-36.5,-36.5,3.2720065597500065,3.074585193523318,5.698788509500405,1.700840128544862,0.06551876388861427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2012-12-10,123,222,Month 8,-66.0,-10.0,875.0,3.323477574564567,Sunny,31,31,3.8746309394274117,-0.6691306063588582,-0.7431448254773942,0,0,0,0,-38.0,0,0,0,876.0,888.0,-35.5,-37.0,3.2720065597500065,3.1226407986453952,5.40722620554423,1.6293440105678316,0.07336297014278632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2012-12-09,122,221,Month 8,-65.0,-3.0,869.0,3.375763884037972,Sunny,31,31,3.857177646907468,-0.656059028990507,-0.7547095802227721,0,0,0,0,-34.0,0,0,0,875.0,886.0,-38.0,-33.5,3.323477574564567,3.1226407986453952,5.2824958026102955,1.643892013604396,0.07863485743008264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2012-12-08,121,221,Month 8,-66.0,0.0,869.0,3.375763884037972,Sunny,31,31,3.857177646907468,-0.656059028990507,-0.7547095802227721,0,0,0,0,-33.0,0,0,0,869.0,883.0,-34.0,-35.0,3.375763884037972,3.17157287525381,4.5039665058205225,1.5773697214371143,0.07899102064282114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2012-12-07,120,220,Month 8,-67.0,-3.0,867.0,3.428849561253843,Sunny,31,31,3.839724354387525,-0.6427876096865393,-0.766044443118978,0,0,0,0,-35.0,0,0,0,869.0,884.0,-33.0,-34.0,3.375763884037972,3.221366518164011,4.423960733468644,1.5773697214371143,0.07562321674712591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2012-12-06,119,219,Month 8,-66.0,-6.0,866.0,3.4827184358006495,Sunny,31,31,3.822271061867582,-0.6293203910498376,-0.7771459614569708,0,0,0,0,-36.0,0,0,0,867.0,880.0,-35.0,-35.0,3.428849561253843,3.221366518164011,3.8729833461879335,1.2051476890374513,0.08098462614677902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2012-12-05,118,219,Month 8,-65.0,-6.0,864.0,3.4827184358006495,Sunny,31,31,3.822271061867582,-0.6293203910498376,-0.7771459614569708,0,0,0,0,-35.5,0,0,0,866.0,880.0,-36.0,-36.5,3.4827184358006495,3.2720065597500065,4.423960733469685,1.290994448740209,0.08132627542499567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2012-12-04,117,218,Month 8,-66.0,-5.0,861.0,3.5373540986973673,Sunny,31,31,3.8048177693476384,-0.6156614753256582,-0.788010753606722,0,0,0,0,-35.5,0,0,0,864.0,876.0,-35.5,-35.5,3.4827184358006495,3.2720065597500065,4.157609203084271,0.8997354108487668,0.07779135433637585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2012-12-03,116,217,Month 8,-67.0,-6.0,859.0,3.5927399073918065,Sunny,31,31,3.7873644768276953,-0.6018150231520484,-0.7986355100472928,0,0,0,0,-36.5,0,0,0,861.0,875.0,-35.5,-38.0,3.5373540986973673,3.323477574564567,3.670993118496697,0.7559289460259906,0.07044062138362883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2012-12-02,115,217,Month 8,-66.0,-8.0,857.0,3.5927399073918065,Sunny,31,31,3.7873644768276953,-0.6018150231520484,-0.7986355100472928,0,0,0,0,-37.0,0,0,0,859.0,869.0,-36.5,-34.0,3.5927399073918065,3.375763884037972,3.760699023149923,0.7480132415507126,0.07496564660205031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2012-12-01,114,216,Month 8,-69.0,-6.0,857.0,3.648858990830108,Sunny,31,31,3.7699111843077517,-0.587785252292473,-0.8090169943749475,0,0,0,0,-37.5,0,0,0,857.0,869.0,-37.0,-33.0,3.5927399073918065,3.375763884037972,4.123105625601633,0.8591246929908547,0.07599158242523962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2012-11-30,113,216,Month 8,-66.0,-6.0,857.0,3.648858990830108,Sunny,31,31,3.7699111843077517,-0.587785252292473,-0.8090169943749475,0,0,0,0,-36.0,0,0,0,857.0,867.0,-37.5,-35.0,3.648858990830108,3.428849561253843,4.4131837120226445,0.9511897312173292,0.07233887547795538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2012-11-29,112,215,Month 8,-65.0,-8.0,852.0,3.7056942545958154,Sunny,31,31,3.7524578917878086,-0.5735764363510462,-0.8191520442889918,0,0,0,0,-36.5,0,0,0,857.0,866.0,-36.0,-36.0,3.648858990830108,3.4827184358006495,5.228129047107515,1.3801311186888297,0.08086510483982262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2012-11-28,111,214,Month 8,-66.0,-4.0,849.0,3.7632283861170133,Sunny,31,31,3.735004599267865,-0.5591929034707467,-0.8290375725550417,0,0,0,0,-35.0,0,0,0,852.0,864.0,-36.5,-35.5,3.7056942545958154,3.4827184358006495,5.282495802614675,1.3363062095663731,0.08642154816895814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2012-11-27,110,214,Month 8,-65.0,-5.0,848.0,3.7632283861170133,Sunny,31,31,3.735004599267865,-0.5591929034707467,-0.8290375725550417,0,0,0,0,-35.0,0,0,0,849.0,861.0,-35.0,-35.5,3.7632283861170133,3.5373540986973673,4.790864322047203,0.9880235200650974,0.08672512980744104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2012-11-26,109,213,Month 8,-64.0,-3.0,844.0,3.8214438599398917,Sunny,31,31,3.717551306747922,-0.5446390350150271,-0.838670567945424,0,0,0,0,-33.5,0,0,0,848.0,859.0,-35.0,-36.5,3.7632283861170133,3.5927399073918065,3.7161167647710958,1.1852265204479941,0.08279165783300421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2012-11-25,108,212,Month 8,-65.0,-4.0,845.0,3.880322943067181,Sunny,31,31,3.7000980142279785,-0.5299192642332048,-0.8480480961564261,0,0,0,0,-34.5,0,0,0,844.0,857.0,-33.5,-37.0,3.8214438599398917,3.5927399073918065,3.5456210416966503,1.1126972805334747,0.07488807062847098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2012-11-24,107,212,Month 8,-66.0,-5.0,844.0,3.880322943067181,Sunny,31,31,3.7000980142279785,-0.5299192642332048,-0.8480480961564261,0,0,0,0,-35.5,0,0,0,845.0,857.0,-34.5,-37.5,3.880322943067181,3.648858990830108,3.5456210416972067,1.1443442705476203,0.07960769605636923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2012-11-23,106,211,Month 8,-66.0,-8.0,841.0,3.9398477003597834,Sunny,31,31,3.6826447217080354,-0.5150380749100542,-0.8571673007021123,0,0,0,0,-37.0,0,0,0,844.0,857.0,-35.5,-36.0,3.880322943067181,3.648858990830108,3.4641016151235875,1.1852265204479941,0.08050889844417715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2012-11-21,105,211,Month 8,-66.0,-6.0,839.0,3.9398477003597834,Sunny,31,31,3.6826447217080354,-0.5150380749100542,-0.8571673007021123,0,0,0,0,-36.0,0,0,0,841.0,852.0,-37.0,-36.5,3.9398477003597834,3.7056942545958154,4.276179870587811,0.9128709291814985,0.07655552458231707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2012-11-20,104,210,Month 8,-67.0,-5.0,838.0,3.9999999999999996,Sunny,31,31,3.6651914291880923,-0.5000000000000001,-0.8660254037844386,0,0,0,0,-36.0,0,0,0,839.0,849.0,-36.0,-35.0,3.9398477003597834,3.7632283861170133,4.750939756652416,1.1443442705476201,0.08549169524689469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2012-11-19,103,209,Month 7,-66.0,-3.0,836.0,4.060761519014652,Sunny,31,31,3.6477381366681487,-0.48480962024633695,-0.8746197071393959,0,0,0,0,-34.5,0,0,0,838.0,848.0,-36.0,-35.0,3.9999999999999996,3.7632283861170133,4.598136268399967,1.3363062095663683,0.09120091639717184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2012-11-18,102,209,Month 7,-67.0,-3.0,833.0,4.060761519014652,Sunny,31,31,3.6477381366681487,-0.48480962024633695,-0.8746197071393959,0,0,0,0,-35.0,0,0,0,836.0,844.0,-34.5,-33.5,4.060761519014652,3.8214438599398917,4.276179870589785,1.0350983390190092,0.09146411820241548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2012-11-17,101,208,Month 7,-65.0,-2.0,830.0,4.122113748856437,Sunny,31,31,3.6302848441482056,-0.46947156278589086,-0.8829475928589269,0,0,0,0,-33.5,0,0,0,833.0,845.0,-35.0,-34.5,4.060761519014652,3.880322943067181,3.89138242052677,0.8660254037909821,0.08716199216771414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2012-11-16,100,207,Month 7,-66.0,-1.0,829.0,4.184038001041813,Sunny,31,31,3.612831551628262,-0.45399049973954664,-0.8910065241883679,0,0,0,0,-33.5,0,0,0,830.0,844.0,-33.5,-35.5,4.122113748856437,3.880322943067181,2.9920529661610087,0.7319250547191405,0.07876563707969719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2012-11-15,99,207,Month 7,-68.0,-1.0,829.0,4.184038001041813,Sunny,31,31,3.612831551628262,-0.45399049973954664,-0.8910065241883679,0,0,0,0,-34.5,0,0,0,829.0,841.0,-33.5,-37.0,4.184038001041813,3.9398477003597834,2.1602468994545085,0.7319250547191405,0.0836440290563548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
