id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity,martian_year,Mars Year,Ls_rad,sin_Ls,cos_Ls,avg_temp,pressure_diff,temp_diff,pressure_diff_norm,temp_diff_norm,temp_range,dust_storm_intensity,distance_from_equator,northern_hemisphere,southern_hemisphere,pressure_lag1,pressure_lag7,pressure_7sol_std,avg_temp_lag1,avg_temp_lag7,avg_temp_7sol_std,wind_speed_lag1,wind_speed_lag7,wind_speed_7sol_std,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data,Area (square km)_lag1,Area (square km)_lag7,Area (square km)_7sol_std
447,2014-01-16,514,76,Month 3,-86.0,-29.0,888.0,6.2,Clear,31,31,1.3264502315156905,0.9702957262759965,0.24192189559966767,-57.5,0.0,57.0,0.0,0.3,57.0,0,27.0,1,0,888.0,882.0,2.149196970708782,-54.5,-56.5,1.3758114488754971,8.3,8.3,1.2938959257477645,0,0,0,27.0,27.0,0,,,27.0,27.0,,,0,0,0
445,2014-01-15,513,76,Month 3,-86.0,-29.0,889.0,6.8999999999999995,Clear,31,31,1.3264502315156905,0.9702957262759965,0.24192189559966767,-57.5,1.0,57.0,0.05,0.3,57.0,0,27.0,1,0,888.0,884.0,1.812653934310111,-57.5,-55.0,1.5118578920368273,6.2,9.350000000000001,1.5874507866387542,0,0,0,27.0,27.0,0,,,27.0,27.0,,,0,0,0
444,2014-01-14,512,75,Month 3,-86.0,-24.0,890.0,8.649999999999999,Clear,31,31,1.3089969389957472,0.9659258262890683,0.25881904510252074,-55.0,1.0,62.0,0.05,0.425,62.0,0,38.25,1,0,889.0,884.0,2.5727509826842443,-57.5,-55.5,1.5118578920368273,6.8999999999999995,7.6000000000000005,1.2596295751794122,0,0,0,38.25,38.25,0,,,38.25,38.25,,,0,0,0
446,2014-01-13,511,75,Month 3,-85.0,-31.0,892.0,6.55,Clear,31,31,1.3089969389957472,0.9659258262890683,0.25881904510252074,-58.0,2.0,54.0,0.1,0.225,54.0,0,20.25,1,0,890.0,885.0,2.429971585145948,-55.0,-57.0,1.1801936887040598,8.649999999999999,6.55,1.1507244095206581,0,0,0,20.25,20.25,0,,,20.25,20.25,,,0,0,0
441,2014-01-12,510,74,Month 3,-85.0,-31.0,892.0,5.15,Clear,31,31,1.2915436464758039,0.9612616959383189,0.27563735581699916,-58.0,0.0,54.0,0.0,0.225,54.0,0,20.25,1,0,892.0,885.0,2.1157009420154393,-58.0,-56.5,1.4099983113801915,6.55,6.8999999999999995,1.1757976016304845,0,0,0,20.25,20.25,0,,,20.25,20.25,,,0,0,0
443,2014-01-11,509,74,Month 3,-86.0,-30.0,895.0,7.950000000000001,Clear,31,31,1.2915436464758039,0.9612616959383189,0.27563735581699916,-58.0,3.0,56.0,0.15,0.275,56.0,0,24.75,1,0,892.0,888.0,1.676163419651628,-58.0,-55.5,1.3758114488754973,5.15,9.700000000000001,1.1757976016304845,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
442,2014-01-10,508,73,Month 3,-83.0,-29.0,893.0,6.55,Clear,31,31,1.2740903539558606,0.9563047559630354,0.29237170472273677,-56.0,2.0,54.0,0.1,0.225,54.0,0,20.25,1,0,895.0,888.0,1.2724180205034854,-58.0,-54.5,1.1700630833623347,7.950000000000001,8.3,0.963068014212912,0,0,0,20.25,20.25,0,,,20.25,20.25,,,0,0,0
440,2014-01-09,507,73,Month 3,-85.0,-25.0,894.0,7.95,Clear,31,31,1.2740903539558606,0.9563047559630354,0.29237170472273677,-55.0,1.0,60.0,0.05,0.375,60.0,0,33.75,1,0,893.0,888.0,1.154700538316226,-56.0,-57.5,1.0745984853710049,6.55,6.2,1.0275375094532244,0,0,0,33.75,33.75,0,,,33.75,33.75,,,0,0,0
439,2014-01-08,506,73,Month 3,-86.0,-27.0,894.0,6.8999999999999995,Clear,31,31,1.2740903539558606,0.9563047559630354,0.29237170472273677,-56.5,0.0,59.0,0.0,0.35,59.0,0,31.5,1,0,894.0,889.0,1.2535663409980105,-55.0,-57.5,0.9449111825229359,7.95,6.8999999999999995,0.8539125638299669,0,0,0,31.5,31.5,0,,,31.5,31.5,,,0,0,0
438,2014-01-06,505,72,Month 3,-85.0,-29.0,895.0,6.55,Clear,31,31,1.2566370614359172,0.9510565162951535,0.30901699437494745,-57.0,1.0,56.0,0.05,0.275,56.0,0,24.75,1,0,894.0,890.0,1.7728105208148286,-56.5,-55.0,1.0745984853710036,6.8999999999999995,8.649999999999999,0.7675719293112977,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
436,2014-01-05,504,72,Month 3,-85.0,-29.0,895.0,5.8500000000000005,Clear,31,31,1.2566370614359172,0.9510565162951535,0.30901699437494745,-57.0,0.0,56.0,0.0,0.275,56.0,0,24.75,1,0,895.0,892.0,1.7728105208148286,-57.0,-58.0,1.0293317295816549,6.55,6.55,0.7675719293112977,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
483,2014-01-04,503,71,Month 3,-86.0,-28.0,897.0,7.950000000000001,Clear,31,31,1.239183768915974,0.9455185755993167,0.32556815445715676,-57.0,2.0,58.0,0.1,0.325,58.0,0,29.25,1,0,895.0,892.0,1.6035674514291942,-57.0,-58.0,1.3496031162635644,5.8500000000000005,5.15,0.9447221813845591,0,0,0,29.25,29.25,0,,,29.25,29.25,,,0,0,0
437,2014-01-03,502,71,Month 3,-87.0,-30.0,898.0,6.8999999999999995,Clear,31,31,1.239183768915974,0.9455185755993167,0.32556815445715676,-58.5,1.0,57.0,0.05,0.3,57.0,0,27.0,1,0,897.0,895.0,1.5275252316042975,-57.0,-58.0,1.3496031162635644,7.950000000000001,7.950000000000001,0.9630680142129111,0,0,0,27.0,27.0,0,,,27.0,27.0,,,0,0,0
435,2014-01-02,501,70,Month 3,-86.0,-28.0,898.0,6.55,Clear,31,31,1.2217304763960306,0.9396926207859083,0.3420201433256688,-57.0,0.0,58.0,0.0,0.325,58.0,0,29.25,1,0,898.0,893.0,1.8644544714324995,-58.5,-56.0,1.3496031162635644,6.8999999999999995,6.55,0.9987492177719086,0,0,0,29.25,29.25,0,,,29.25,29.25,,,0,0,0
430,2014-01-01,500,70,Month 3,-85.0,-23.0,897.0,8.649999999999999,Clear,31,31,1.2217304763960306,0.9396926207859083,0.3420201433256688,-54.0,1.0,62.0,0.05,0.425,62.0,0,38.25,1,0,898.0,894.0,1.7043362064498249,-57.0,-55.0,1.4267845968169262,6.55,7.95,0.9987492177719086,0,0,0,38.25,38.25,0,,,38.25,38.25,,,0,0,0
432,2013-12-31,499,69,Month 3,-84.0,-30.0,899.0,6.55,Clear,31,31,1.2042771838760873,0.9335804264972017,0.3583679495453004,-57.0,2.0,54.0,0.1,0.225,54.0,0,20.25,1,0,897.0,894.0,1.7043362064497531,-54.0,-56.5,1.5236235005500294,8.649999999999999,6.8999999999999995,0.9447221813845591,0,0,0,20.25,20.25,0,,,20.25,20.25,,,0,0,0
424,2013-12-30,498,69,Month 3,-86.0,-28.0,901.0,7.950000000000001,Clear,31,31,1.2042771838760873,0.9335804264972017,0.3583679495453004,-57.0,2.0,58.0,0.1,0.325,58.0,0,29.25,1,0,899.0,895.0,1.6183471873801143,-57.0,-57.0,1.3138456820305162,6.55,6.55,0.9987492177719085,0,0,0,29.25,29.25,0,,,29.25,29.25,,,0,0,0
425,2013-12-29,497,69,Month 3,-86.0,-30.0,901.0,5.8500000000000005,Clear,31,31,1.2042771838760873,0.9335804264972017,0.3583679495453004,-58.0,0.0,56.0,0.0,0.275,56.0,0,24.75,1,0,901.0,895.0,1.6761634196512676,-57.0,-57.0,1.4433756729739817,7.950000000000001,5.8500000000000005,1.1507244095206568,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
428,2013-12-28,496,68,Month 3,-85.0,-26.0,901.0,6.8999999999999995,Clear,31,31,1.1868238913561442,0.9271838545667874,0.37460659341591196,-55.5,0.0,59.0,0.0,0.35,59.0,0,31.5,1,0,901.0,897.0,1.069044967580914,-58.0,-57.0,1.3047532151256436,5.8500000000000005,7.950000000000001,1.5179481765418306,0,0,0,31.5,31.5,0,,,31.5,31.5,,,0,0,0
431,2013-12-27,495,68,Month 3,-86.0,-26.0,900.0,7.95,Clear,31,31,1.1868238913561442,0.9271838545667874,0.37460659341591196,-56.0,1.0,60.0,0.05,0.375,60.0,0,33.75,1,0,901.0,898.0,0.9759000728730817,-55.5,-58.5,1.4099983113801902,6.8999999999999995,6.8999999999999995,1.5179481765418306,0,0,0,33.75,33.75,0,,,33.75,33.75,,,0,0,0
429,2013-12-26,494,67,Month 3,-85.0,-24.0,902.0,9.0,Clear,31,31,1.1693705988362009,0.9205048534524404,0.3907311284892737,-54.5,2.0,61.0,0.1,0.4,61.0,0,36.0,1,0,900.0,898.0,1.1126972804621715,-56.0,-57.0,1.4920423841802288,7.95,6.55,1.4947129044290308,0,0,0,36.0,36.0,0,,,36.0,36.0,,,0,0,0
426,2013-12-25,493,67,Month 3,-84.0,-32.0,902.0,4.449999999999999,Clear,31,31,1.1693705988362009,0.9205048534524404,0.3907311284892737,-58.0,0.0,52.0,0.0,0.175,52.0,0,15.75,1,0,902.0,897.0,1.154700538315449,-54.5,-54.0,1.6583123951776226,9.0,8.649999999999999,1.4947129044290308,0,0,0,15.75,15.75,0,,,15.75,15.75,,,0,0,0
427,2013-12-24,492,66,Month 3,-86.0,-30.0,903.0,6.55,Clear,31,31,1.1519173063162575,0.9135454576426009,0.4067366430758002,-58.0,1.0,56.0,0.05,0.275,56.0,0,24.75,1,0,902.0,899.0,1.2724180205028082,-58.0,-57.0,1.523623500550025,4.449999999999999,6.55,1.4908051515875582,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
433,2013-12-23,491,66,Month 3,-86.0,-30.0,903.0,5.8500000000000005,Clear,31,31,1.1519173063162575,0.9135454576426009,0.4067366430758002,-58.0,0.0,56.0,0.0,0.275,56.0,0,24.75,1,0,903.0,901.0,0.6900655592355823,-58.0,-57.0,1.6938263249363448,6.55,7.950000000000001,1.7698870020427868,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
434,2013-12-22,490,65,Month 3,-87.0,-31.0,903.0,5.8500000000000005,Clear,31,31,1.1344640137963142,0.9063077870366499,0.42261826174069944,-59.0,0.0,56.0,0.0,0.275,56.0,0,24.75,1,0,903.0,901.0,0.6900655592355823,-58.0,-58.0,1.2583057392116854,5.8500000000000005,5.8500000000000005,1.4829587542027836,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
423,2013-12-21,489,65,Month 3,-85.0,-29.0,904.0,6.55,Clear,31,31,1.1344640137963142,0.9063077870366499,0.42261826174069944,-57.0,1.0,56.0,0.05,0.275,56.0,0,24.75,1,0,903.0,901.0,0.534522483687044,-59.0,-55.5,1.2392393980639984,5.8500000000000005,6.8999999999999995,1.4103781998693365,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
480,2013-12-20,488,64,Month 3,-87.0,-23.0,903.0,9.350000000000001,Clear,31,31,1.117010721276371,0.898794046299167,0.43837114678907746,-55.0,1.0,64.0,0.05,0.475,64.0,0,42.75,1,0,904.0,900.0,,-57.0,-56.0,,6.55,7.95,,0,0,0,42.75,42.75,0,,,42.75,42.75,,,0,0,0
473,2013-12-19,487,64,Month 3,-85.0,-30.0,904.0,6.2,Clear,31,31,1.117010721276371,0.898794046299167,0.43837114678907746,-57.5,1.0,55.0,0.05,0.25,55.0,0,22.5,1,0,903.0,902.0,,-55.0,-54.5,,9.350000000000001,9.0,,0,0,0,22.5,22.5,0,,,22.5,22.5,,,0,0,0
422,2013-12-18,486,64,Month 3,-84.0,-31.0,904.0,4.800000000000001,Clear,31,31,1.117010721276371,0.898794046299167,0.43837114678907746,-57.5,0.0,53.0,0.0,0.2,53.0,0,18.0,1,0,904.0,902.0,,-57.5,-58.0,,6.2,4.449999999999999,,0,0,0,18.0,18.0,0,,,18.0,18.0,,,0,0,0
484,2013-12-17,485,63,Month 3,,,,,,31,31,1.0995574287564276,0.8910065241883678,0.4539904997395468,,,,,,,,,0,0,904.0,903.0,,-57.5,-58.0,,4.800000000000001,6.55,,0,0,0,,,0,,,,,,,0,0,0
485,2013-12-10,478,60,Month 3,,,,,,31,31,1.0471975511965976,0.8660254037844386,0.5000000000000001,,,,,,,,,0,0,,903.0,,,-58.0,,,5.8500000000000005,,0,0,0,,,0,,,,,,,0,0,0
421,2013-12-09,477,60,Month 3,-85.0,-26.0,907.0,,Clear,31,31,1.0471975511965976,0.8660254037844386,0.5000000000000001,-55.5,,59.0,,0.35,59.0,0,31.5,1,0,,903.0,,,-59.0,,,5.8500000000000005,,0,0,0,31.5,31.5,0,,,31.5,31.5,,,0,0,0
418,2013-12-08,476,59,Month 2,-85.0,-25.0,906.0,7.95,Clear,31,31,1.0297442586766545,0.8571673007021123,0.5150380749100542,-55.0,1.0,60.0,0.05,0.375,60.0,0,33.75,1,0,907.0,904.0,,-55.5,-57.0,,,6.55,,0,0,0,33.75,33.75,0,,,33.75,33.75,,,0,0,0
419,2013-12-07,475,59,Month 2,-85.0,-28.0,906.0,6.2,Clear,31,31,1.0297442586766545,0.8571673007021123,0.5150380749100542,-56.5,0.0,57.0,0.0,0.3,57.0,0,27.0,1,0,906.0,903.0,,-55.0,-55.0,,7.95,9.350000000000001,,0,0,0,27.0,27.0,0,,,27.0,27.0,,,0,0,0
420,2013-12-06,474,58,Month 2,-84.0,-26.0,906.0,6.55,Clear,31,31,1.0122909661567112,0.8480480961564261,0.5299192642332049,-55.0,0.0,58.0,0.0,0.325,58.0,0,29.25,1,0,906.0,904.0,0.5345224836877378,-56.5,-57.5,1.1547005383791527,6.2,6.2,,0,0,0,29.25,29.25,0,,,29.25,29.25,,,0,0,0
417,2013-12-05,473,58,Month 2,-86.0,-29.0,907.0,6.8999999999999995,Clear,31,31,1.0122909661567112,0.8480480961564261,0.5299192642332049,-57.5,1.0,57.0,0.05,0.3,57.0,0,27.0,1,0,906.0,904.0,0.5345224836877378,-55.0,-57.5,1.1547005383791527,6.55,4.800000000000001,1.0472185381603343,0,0,0,27.0,27.0,0,,,27.0,27.0,,,0,0,0
416,2013-12-04,472,57,Month 2,-84.0,-31.0,907.0,4.800000000000001,Clear,31,31,0.9948376736367679,0.838670567945424,0.5446390350150271,-57.5,0.0,53.0,0.0,0.2,53.0,0,18.0,1,0,907.0,,0.7559289459215374,-57.5,,1.1126972805282693,6.8999999999999995,,0.9036961141150649,0,0,0,18.0,18.0,0,,,18.0,18.0,,,0,0,0
479,2013-12-03,471,57,Month 2,-84.0,-26.0,906.0,7.25,Clear,31,31,0.9948376736367679,0.838670567945424,0.5446390350150271,-55.0,1.0,58.0,0.05,0.325,58.0,0,29.25,1,0,907.0,,0.6900655592362012,-57.5,,1.144344270542557,4.800000000000001,,0.8906926143924933,0,0,0,29.25,29.25,0,,,29.25,29.25,,,0,0,0
475,2013-12-02,470,56,Month 2,-85.0,-26.0,907.0,7.6,Clear,31,31,0.9773843811168246,0.8290375725550417,0.5591929034707468,-55.5,1.0,59.0,0.05,0.35,59.0,0,31.5,1,0,906.0,907.0,0.5773502690627743,-55.0,-55.5,0.999999999999883,7.25,,0.9354143466934863,0,0,0,31.5,31.5,0,,,31.5,31.5,,,0,0,0
413,2013-11-30,469,56,Month 2,-85.0,-29.0,908.0,6.55,Clear,31,31,0.9773843811168246,0.8290375725550417,0.5591929034707468,-57.0,1.0,56.0,0.05,0.275,56.0,0,24.75,1,0,907.0,906.0,0.5773502690627743,-55.5,-55.0,0.9511897312112193,7.6,7.95,0.9354143466934863,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
414,2013-11-29,468,55,Month 2,-85.0,-29.0,907.0,6.55,Clear,31,31,0.9599310885968813,0.8191520442889918,0.573576436351046,-57.0,1.0,56.0,0.05,0.275,56.0,0,24.75,1,0,908.0,906.0,0.6900655592362012,-57.0,-56.5,1.0745984853710115,6.55,6.2,0.9004628439493388,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
411,2013-11-28,467,55,Month 2,-84.0,-28.0,907.0,5.8500000000000005,Clear,31,31,0.9599310885968813,0.8191520442889918,0.573576436351046,-56.0,0.0,56.0,0.0,0.275,56.0,0,24.75,1,0,907.0,906.0,0.6900655592362012,-57.0,-55.0,1.0745984853710115,6.55,6.55,0.9133272505880163,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
415,2013-11-27,466,55,Month 2,-85.0,-26.0,907.0,6.8999999999999995,Clear,31,31,0.9599310885968813,0.8191520442889918,0.573576436351046,-55.5,0.0,59.0,0.0,0.35,59.0,0,31.5,1,0,907.0,907.0,0.7559289459215374,-56.0,-57.5,1.0745984853710115,5.8500000000000005,6.8999999999999995,0.8808140174482535,0,0,0,31.5,31.5,0,,,31.5,31.5,,,0,0,0
412,2013-11-26,465,54,Month 2,-85.0,-23.0,906.0,8.649999999999999,Clear,31,31,0.9424777960769379,0.8090169943749475,0.5877852522924731,-54.0,1.0,62.0,0.05,0.425,62.0,0,38.25,1,0,907.0,907.0,,-55.5,-57.5,,6.8999999999999995,4.800000000000001,,0,0,0,38.25,38.25,0,,,38.25,38.25,,,0,0,0
410,2013-11-25,464,54,Month 2,-84.0,-26.0,906.0,6.55,Clear,31,31,0.9424777960769379,0.8090169943749475,0.5877852522924731,-55.0,0.0,58.0,0.0,0.325,58.0,0,29.25,1,0,906.0,906.0,,-54.0,-55.0,,8.649999999999999,7.25,,0,0,0,29.25,29.25,0,,,29.25,29.25,,,0,0,0
409,2013-11-24,463,53,Month 2,-86.0,-26.0,906.0,7.25,Clear,31,31,0.9250245035569946,0.7986355100472928,0.6018150231520484,-56.0,0.0,60.0,0.0,0.375,60.0,0,33.75,1,0,906.0,907.0,,-55.0,-55.5,,6.55,7.6,,0,0,0,33.75,33.75,0,,,33.75,33.75,,,0,0,0
408,2013-11-23,462,53,Month 2,,,,,,31,31,0.9250245035569946,0.7986355100472928,0.6018150231520484,,,,,,,,,0,0,906.0,908.0,,-56.0,-57.0,,7.25,6.55,,0,0,0,,,0,,,,,,,0,0,0
474,2013-11-18,457,51,Month 2,,,,,,31,31,0.8901179185171081,0.7771459614569709,0.6293203910498375,,,,,,,,,0,0,,907.0,,,-57.0,,,6.55,,0,0,0,,,0,,,,,,,0,0,0
406,2013-11-17,456,50,Month 2,-83.0,-26.0,905.0,,Clear,31,31,0.8726646259971648,0.766044443118978,0.6427876096865394,-54.5,,57.0,,0.3,57.0,0,27.0,1,0,,907.0,,,-56.0,,,5.8500000000000005,,0,0,0,27.0,27.0,0,,,27.0,27.0,,,0,0,0
407,2013-11-16,455,50,Month 2,-84.0,-28.0,905.0,5.8500000000000005,Clear,31,31,0.8726646259971648,0.766044443118978,0.6427876096865394,-56.0,0.0,56.0,0.0,0.275,56.0,0,24.75,1,0,905.0,907.0,,-54.5,-55.5,,,6.8999999999999995,,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
478,2013-11-15,454,49,Month 2,,,,,,31,31,0.8552113334772214,0.754709580222772,0.6560590289905073,,,,,,,,,0,0,905.0,906.0,,-56.0,-54.0,,5.8500000000000005,8.649999999999999,,0,0,0,,,0,,,,,,,0,0,0
471,2013-11-05,444,45,Month 2,,,,,,31,31,0.7853981633974483,0.7071067811865476,0.7071067811865476,,,,,,,,,0,0,,906.0,,,-55.0,,,6.55,,0,0,0,,,0,,,,,,,0,0,0
403,2013-11-04,443,44,Month 2,-81.0,-24.0,901.0,,Clear,31,31,0.767944870877505,0.6946583704589973,0.7193398003386512,-52.5,,57.0,,0.3,57.0,0,27.0,1,0,,906.0,,,-56.0,,,7.25,,0,0,0,27.0,27.0,0,,,27.0,27.0,,,0,0,0
405,2013-11-03,442,44,Month 2,-80.0,-22.0,900.0,7.25,Clear,31,31,0.767944870877505,0.6946583704589973,0.7193398003386512,-51.0,1.0,58.0,0.05,0.325,58.0,0,29.25,1,0,901.0,,,-52.5,,,,,,0,0,0,29.25,29.25,0,,,29.25,29.25,,,0,0,0
402,2013-11-02,441,43,Month 2,-81.0,-23.0,900.0,6.55,Clear,31,31,0.7504915783575618,0.6819983600624985,0.7313537016191705,-52.0,0.0,58.0,0.0,0.325,58.0,0,29.25,1,0,900.0,,,-51.0,,,7.25,,,0,0,0,29.25,29.25,0,,,29.25,29.25,,,0,0,0
404,2013-11-01,440,43,Month 2,-80.0,-25.0,899.0,6.2,Clear,31,31,0.7504915783575618,0.6819983600624985,0.7313537016191705,-52.5,1.0,55.0,0.05,0.25,55.0,0,22.5,1,0,900.0,905.0,0.9759000728734513,-52.0,-54.5,1.2863754913561078,6.55,,,0,0,0,22.5,22.5,0,,,22.5,22.5,,,0,0,0
401,2013-10-31,439,42,Month 2,-80.0,-21.0,899.0,6.8999999999999995,Clear,31,31,0.7330382858376184,0.6691306063588582,0.7431448254773942,-50.5,0.0,59.0,0.0,0.35,59.0,0,31.5,1,0,899.0,905.0,1.0690449675811855,-52.5,-56.0,1.2863754913561078,6.2,5.8500000000000005,0.8046738469715544,0,0,0,31.5,31.5,0,,,31.5,31.5,,,0,0,0
400,2013-10-30,438,42,Month 2,-79.0,-26.0,899.0,4.800000000000001,Clear,31,31,0.7330382858376184,0.6691306063588582,0.7431448254773942,-52.5,0.0,53.0,0.0,0.2,53.0,0,18.0,1,0,899.0,,1.3801311186316654,-50.5,,1.170063083362338,6.8999999999999995,,0.7522189397597843,0,0,0,18.0,18.0,0,,,18.0,18.0,,,0,0,0
399,2013-10-29,437,41,Month 2,-82.0,-27.0,898.0,6.2,Clear,31,31,0.7155849933176751,0.6560590289905073,0.754709580222772,-54.5,1.0,55.0,0.05,0.25,55.0,0,22.5,1,0,899.0,,1.3801311186316654,-52.5,,1.1547005383791484,4.800000000000001,,0.8082903768654768,0,0,0,22.5,22.5,0,,,22.5,22.5,,,0,0,0
398,2013-10-28,436,41,Month 2,-81.0,-24.0,897.0,6.8999999999999995,Clear,31,31,0.7155849933176751,0.6560590289905073,0.754709580222772,-52.5,1.0,57.0,0.05,0.3,57.0,0,27.0,1,0,898.0,901.0,1.5735915848923563,-54.5,-52.5,1.2149857925878136,6.2,,0.8082903768654768,0,0,0,27.0,27.0,0,,,27.0,27.0,,,0,0,0
396,2013-10-27,435,40,Month 2,-81.0,-24.0,896.0,6.8999999999999995,Clear,31,31,0.6981317007977318,0.6427876096865393,0.766044443118978,-52.5,1.0,57.0,0.05,0.3,57.0,0,27.0,1,0,897.0,900.0,1.3801311186316376,-52.5,-51.0,0.7637626158258164,6.8999999999999995,7.25,0.7522189397597849,0,0,0,27.0,27.0,0,,,27.0,27.0,,,0,0,0
397,2013-10-26,434,40,Month 2,-80.0,-25.0,896.0,5.5,Clear,31,31,0.6981317007977318,0.6427876096865393,0.766044443118978,-52.5,0.0,55.0,0.0,0.25,55.0,0,22.5,1,0,896.0,900.0,1.0690449675811495,-52.5,-52.0,0.7480132415429349,6.8999999999999995,6.55,0.7205322107072434,0,0,0,22.5,22.5,0,,,22.5,22.5,,,0,0,0
394,2013-10-24,433,40,Month 2,-81.0,-26.0,895.0,6.2,Clear,31,31,0.6981317007977318,0.6427876096865393,0.766044443118978,-53.5,1.0,55.0,0.05,0.25,55.0,0,22.5,1,0,896.0,899.0,0.6900655592361375,-52.5,-52.5,0.44986770542095345,5.5,6.2,0.767571929311297,0,0,0,22.5,22.5,0,,,22.5,22.5,,,0,0,0
395,2013-10-23,432,39,Month 2,-80.0,-26.0,896.0,5.8500000000000005,Clear,31,31,0.6806784082777885,0.6293203910498374,0.7771459614569709,-53.0,1.0,54.0,0.05,0.225,54.0,0,20.25,1,0,895.0,899.0,0.5345224836876528,-53.5,-50.5,0.6986381310056008,6.2,6.8999999999999995,1.0045728777279757,0,0,0,20.25,20.25,0,,,20.25,20.25,,,0,0,0
389,2013-10-22,431,39,Month 2,-83.0,-24.0,895.0,7.6,Clear,31,31,0.6806784082777885,0.6293203910498374,0.7771459614569709,-53.5,1.0,59.0,0.05,0.35,59.0,0,31.5,1,0,896.0,899.0,0.7559289459214028,-53.0,-52.5,0.7559289460182956,5.8500000000000005,4.800000000000001,1.0189864245088516,0,0,0,31.5,31.5,0,,,31.5,31.5,,,0,0,0
390,2013-10-21,430,38,Month 2,-82.0,-24.0,896.0,7.25,Clear,31,31,0.6632251157578453,0.6156614753256583,0.7880107536067219,-53.0,1.0,58.0,0.05,0.325,58.0,0,29.25,1,0,895.0,898.0,1.069044967581046,-53.5,-54.5,0.9999999999998782,7.6,6.2,0.8906926143924917,0,0,0,29.25,29.25,0,,,29.25,29.25,,,0,0,0
387,2013-10-20,429,38,Month 2,-82.0,-21.0,895.0,8.3,Clear,31,31,0.6632251157578453,0.6156614753256583,0.7880107536067219,-51.5,1.0,61.0,0.05,0.4,61.0,0,36.0,1,0,896.0,897.0,1.2724180205030136,-53.0,-52.5,1.1338934190275725,7.25,6.8999999999999995,0.8906926143924917,0,0,0,36.0,36.0,0,,,36.0,36.0,,,0,0,0
391,2013-10-19,428,37,Month 2,-81.0,-23.0,894.0,7.25,Clear,31,31,0.6457718232379019,0.6018150231520483,0.7986355100472928,-52.0,1.0,58.0,0.05,0.325,58.0,0,29.25,1,0,895.0,896.0,1.2149857925274765,-51.5,-52.5,1.1126972805282618,8.3,6.8999999999999995,0.6658328118479377,0,0,0,29.25,29.25,0,,,29.25,29.25,,,0,0,0
392,2013-10-18,427,37,Month 2,-81.0,-21.0,893.0,7.95,Clear,31,31,0.6457718232379019,0.6018150231520483,0.7986355100472928,-51.0,1.0,60.0,0.05,0.375,60.0,0,33.75,1,0,894.0,896.0,1.2149857925274765,-52.0,-52.5,0.8164965809275735,7.25,5.5,0.6831300510639721,0,0,0,33.75,33.75,0,,,33.75,33.75,,,0,0,0
388,2013-10-17,426,36,Month 2,-79.0,-22.0,893.0,6.2,Clear,31,31,0.6283185307179586,0.5877852522924731,0.8090169943749475,-50.5,0.0,57.0,0.0,0.3,57.0,0,27.0,1,0,893.0,895.0,0.9511897311341595,-51.0,-53.5,0.6725927091343638,7.95,6.2,0.6999999999999991,0,0,0,27.0,27.0,0,,,27.0,27.0,,,0,0,0
393,2013-10-16,425,36,Month 2,-81.0,-21.0,893.0,7.25,Clear,31,31,0.6283185307179586,0.5877852522924731,0.8090169943749475,-51.0,0.0,60.0,0.0,0.375,60.0,0,33.75,1,0,893.0,896.0,0.9511897311341595,-50.5,-53.0,0.6900655593421738,6.2,5.8500000000000005,0.7937253933193757,0,0,0,33.75,33.75,0,,,33.75,33.75,,,0,0,0
386,2013-10-15,424,35,Month 2,-81.0,-22.0,893.0,6.8999999999999995,Clear,31,31,0.6108652381980153,0.573576436351046,0.8191520442889918,-51.5,0.0,59.0,0.0,0.35,59.0,0,31.5,1,0,893.0,895.0,1.2149857925274765,-51.0,-53.5,0.7867957924692838,7.25,7.6,0.8082903768654748,0,0,0,31.5,31.5,0,,,31.5,31.5,,,0,0,0
383,2013-10-14,423,35,Month 2,-81.0,-24.0,892.0,6.8999999999999995,Clear,31,31,0.6108652381980153,0.573576436351046,0.8191520442889918,-52.5,1.0,57.0,0.05,0.3,57.0,0,27.0,1,0,893.0,896.0,1.1547005383156588,-51.5,-53.0,1.0745984853710064,6.8999999999999995,7.25,1.0275375094532222,0,0,0,27.0,27.0,0,,,27.0,27.0,,,0,0,0
