Mars Year,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data,id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity,martian_year,Ls_rad,sin_Ls,cos_Ls,dust_storm_active,area_7sol_avg,area_30sol_avg,dust_storm_intensity,avg_temp,distance_from_equator,northern_hemisphere,southern_hemisphere,Area (square km)_lag1,Area (square km)_lag7,pressure_lag1,pressure_lag7,avg_temp_lag1,avg_temp_lag7,wind_speed_lag1,wind_speed_lag7,Area (square km)_7sol_std,pressure_7sol_std,avg_temp_7sol_std,wind_speed_7sol_std
32.0,F04,2.0,155.0,-31.35,60.45,1321641.6,F03_008+009+012+013,F03_01,71.25,50.75,50.0,no,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,1568994.2457142859,1089424.2146333335,2,-45.0,60.45,1,0,2423499.5,75058.57,738.0,738.0,-48.5,-48.5,26.349412454129002,26.349412454129002,772428.0492160878,0.6900655592898156,1.5923926292575876,0.054731763082348575
32.0,F04,2.0,155.0,-31.35,60.45,1321641.6,F03_008+009+012+013,F03_01,71.25,50.75,50.0,no,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,1560074.608714286,1064058.3325333332,2,-47.0,60.45,1,0,1321641.6,682437.62,738.0,737.0,-45.0,-45.0,26.247018701314545,26.349412454129002,791503.4911420435,0.6900655592898156,1.4267845968168547,0.04996303542034307
32.0,F04,2.0,155.0,-105.75,66.35,1665163.8,F03_017,F03_01,77.25,48.25,50.0,no,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,1228133.6031428573,971273.1092000001,2,-45.0,66.35,1,0,1321641.6,682437.62,739.0,738.0,-47.0,-48.5,26.247018701314545,26.349412454129002,853829.0027290514,0.5345224837579097,1.3758114488754352,0.03870120082167255
32.0,F04,2.0,155.0,-105.75,66.35,1665163.8,F03_017,F03_01,77.25,48.25,50.0,no,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,903951.5474285716,878487.8858666667,2,-47.0,66.35,1,0,1665163.8,162349.92,738.0,737.0,-45.0,-45.0,26.247018701314545,26.349412454129002,748650.5173703136,0.5345224837579097,1.069044967649476,0.0
32.0,F04,2.0,155.0,-144.85,64.05,99912.461,F04_001,F03_01,67.55,60.75,75.0,no,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,737177.7631428571,823923.7492,0,-45.0,64.05,1,0,1665163.8,162349.92,739.0,738.0,-47.0,-48.5,26.247018701314545,26.349412454129002,769826.3730695389,0.534522483758368,1.0690449676494909,0.0
32.0,F04,2.0,155.0,-144.85,64.05,99912.461,F04_001,F03_01,67.55,60.75,75.0,no,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,844560.048857143,769359.6125333334,0,-47.0,64.05,1,0,99912.461,2423499.5,738.0,737.0,-45.0,-45.0,26.247018701314545,26.349412454129002,905423.5535636244,0.5345224837579097,1.069044967649476,0.0
32.0,F04,2.0,155.0,-154.35,30.65,154225.11,F04_002,,33.75,27.65,100.0,no,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,902867.7345714287,765086.0605333333,1,-45.0,30.65,1,0,99912.461,2423499.5,739.0,738.0,-47.0,-48.5,26.247018701314545,26.349412454129002,977360.9848033,0.534522483758368,1.0690449676494909,0.0
32.0,F04,2.0,155.0,-154.35,30.65,154225.11,F04_002,,33.75,27.65,100.0,no,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,826786.2060000001,760812.5085333333,1,-47.0,30.65,1,0,154225.11,1321641.6,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,927592.4596250155,0.5345224837579097,1.069044967649476,0.0
32.0,F04,2.0,155.0,95.55,-14.95,2073317.6,F04_018,F03_04,1.05,-30.35,50.0,yes,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,974312.0115714289,844580.9628666666,2,-45.0,14.95,0,1,154225.11,1321641.6,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,873249.8686897715,0.534522483758368,1.0690449676494909,0.0
32.0,F04,2.0,155.0,95.55,-14.95,2073317.6,F04_018,F03_04,1.05,-30.35,50.0,yes,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,1037305.4014285717,928349.4172000001,2,-47.0,14.95,0,1,2073317.6,1665163.8,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,813522.7445128761,0.5345224837579097,1.069044967649476,0.0
32.0,F04,2.0,155.0,73.35,-12.55,1132593.1,F03_084,F03_04,-0.649994,-23.45,75.0,yes,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,1092539.8414285716,912793.9365333334,2,-45.0,12.55,0,1,2073317.6,1665163.8,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,754561.7625525018,0.534522483758368,1.0690449676494909,0.0
32.0,F04,2.0,155.0,73.35,-12.55,1132593.1,F03_084,F03_04,-0.649994,-23.45,75.0,yes,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,1077878.2510000004,897238.4558666666,2,-47.0,12.55,0,1,1132593.1,99912.461,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,776510.3286344444,0.5345224837579097,1.069044967649476,0.0
32.0,F04,2.0,155.0,140.55,-46.05,540866.19,F04_019,F03_04,-40.45,-51.55,50.0,yes,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,789060.5905714288,913876.0772,1,-45.0,46.05,0,1,1132593.1,99912.461,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,718361.5813722658,0.534522483758368,1.0690449676494909,0.0
32.0,F04,2.0,155.0,140.55,-46.05,540866.19,F04_019,F03_04,-40.45,-51.55,50.0,yes,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,506724.43342857156,930513.6985333334,1,-47.0,46.05,0,1,540866.19,154225.11,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,477483.8849735225,0.5345224837579097,1.069044967649476,0.0
32.0,F04,2.0,155.0,161.05,-40.15,51593.977,F04_020,,-37.45,-42.45,75.0,no,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,358777.4905714287,889646.2118666667,0,-45.0,40.15,0,1,540866.19,154225.11,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,406390.348556352,0.534522483758368,1.0690449676494909,0.0
32.0,F04,2.0,155.0,161.05,-40.15,51593.977,F04_020,,-37.45,-42.45,75.0,no,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,212421.01914285726,848778.7252,0,-47.0,40.15,0,1,51593.977,2073317.6,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,225472.4244651084,0.5345224837579097,1.069044967649476,0.0
32.0,F04,2.0,155.0,53.85,-35.75,96964.5,F04_025,,-32.55,-39.05,50.0,no,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,150596.96342857156,808624.8235333334,0,-45.0,35.75,0,1,51593.977,2073317.6,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,173819.10707363527,0.534522483758368,1.0690449676494909,0.0
32.0,F04,2.0,155.0,53.85,-35.75,96964.5,F04_025,,-32.55,-39.05,50.0,no,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,191111.20485714296,768470.9218666666,0,-47.0,35.75,0,1,96964.5,1132593.1,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,280350.3501888354,0.5345224837579097,1.069044967649476,0.0
32.0,F04,2.0,155.0,28.05,-44.35,108097.8,F04_021,,-39.25,-48.25,50.0,no,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,301521.4767142859,930706.7118666667,1,-45.0,44.35,0,1,96964.5,1132593.1,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,357751.77703761007,0.534522483758368,1.0690449676494909,0.0
32.0,F04,2.0,155.0,28.05,-44.35,108097.8,F04_021,,-39.25,-48.25,50.0,no,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,663881.222857143,1092942.5018666668,1,-47.0,44.35,0,1,108097.8,540866.19,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,914222.7377369292,0.5345224837579097,1.069044967649476,0.0
32.0,F04,2.0,155.0,-3.95,-43.45,824465.88,F04_026,,-35.85,-49.25,75.0,yes,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,1019759.465714286,1093248.6825,1,-45.0,43.45,0,1,108097.8,540866.19,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,1118745.1528191967,0.534522483758368,1.0690449676494909,0.0
32.0,F04,2.0,155.0,-3.95,-43.45,824465.88,F04_026,,-35.85,-49.25,75.0,yes,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,1036732.1371428574,1093554.8631333334,1,-47.0,43.45,0,1,824465.88,51593.977,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,1103205.267045402,0.5345224837579097,1.069044967649476,0.0
32.0,F04,2.0,155.0,-31.95,-19.75,2588112.2,F03_072,F03_03,-7.45,-33.45,50.0,no,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,1052114.3371428575,1119506.1178000001,2,-45.0,19.75,0,1,824465.88,51593.977,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,1088755.1551532294,0.534522483758368,1.0690449676494909,0.0
32.0,F04,2.0,155.0,-31.95,-19.75,2588112.2,F03_072,F03_03,-7.45,-33.45,50.0,no,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,1131168.7314285717,1145457.3724666669,2,-47.0,19.75,0,1,2588112.2,96964.5,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,1027132.6297375977,0.5345224837579097,1.069044967649476,0.0
32.0,F04,2.0,155.0,-86.35,-40.05,215773.2,F04_027,,-36.65,-43.25,75.0,no,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,1107884.8285714288,1086326.5368000001,1,-45.0,40.05,0,1,2588112.2,96964.5,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,1037043.5438918334,0.534522483758368,1.0690449676494909,0.0
32.0,F04,2.0,155.0,-86.35,-40.05,215773.2,F04_027,,-36.65,-43.25,75.0,no,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,1161171.8314285716,1027195.7011333333,1,-47.0,40.05,0,1,215773.2,108097.8,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,1029609.9115151296,0.5345224837579097,1.069044967649476,0.0
32.0,F04,3.0,155.0,-32.25,62.05,661478.56,F03_008+009+012+013,F03_01,70.65,53.45,50.0,no,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,962509.3600000002,1033497.1378,1,-45.0,62.05,1,0,215773.2,108097.8,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,821530.1854660551,0.534522483758368,1.0690449676494909,0.0
32.0,F04,3.0,155.0,-32.25,62.05,661478.56,F03_008+009+012+013,F03_01,70.65,53.45,50.0,no,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,609496.8385714287,1039798.5744666667,1,-47.0,62.05,1,0,661478.56,824465.88,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,456327.0322766559,0.5345224837579097,1.069044967649476,0.0
32.0,F04,3.0,155.0,-87.85,69.35,1197474.9,F03_017,F03_03,79.15,58.65,50.0,no,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,595389.8885714287,1212183.5681333332,2,-45.0,69.35,1,0,661478.56,824465.88,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,471791.58030696475,0.534522483758368,1.0690449676494909,0.0
32.0,F04,3.0,155.0,-87.85,69.35,1197474.9,F03_017,F03_03,79.15,58.65,50.0,no,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,1497741.9314285717,1384568.5618,2,-47.0,69.35,1,0,1197474.9,2588112.2,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,2263400.8349470943,0.5345224837579097,1.069044967649476,0.0
32.0,F04,3.0,155.0,-151.55,31.05,117024.55,F04_002,,34.15,27.55,50.0,no,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,2336421.7800000003,1413801.3458999998,1,-45.0,31.05,1,0,1197474.9,2588112.2,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,2900029.3683170667,0.534522483758368,1.0690449676494909,0.0
32.0,F04,3.0,155.0,-151.55,31.05,117024.55,F04_002,,34.15,27.55,50.0,no,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,2257510.2542857146,1443034.13,1,-47.0,31.05,1,0,117024.55,215773.2,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,2960094.868571565,0.5345224837579097,1.069044967649476,0.0
32.0,F04,3.0,155.0,105.15,-7.35,6532237.5,F04_018,F03_04,14.95,-34.05,50.0,yes,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,2102027.822857143,1444639.746,2,-45.0,7.35,0,1,117024.55,215773.2,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,3052205.4064214514,0.534522483758368,1.0690449676494909,0.0
32.0,F04,3.0,155.0,105.15,-7.35,6532237.5,F04_018,F03_04,14.95,-34.05,50.0,yes,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,2064211.8014285716,1446245.362,2,-47.0,7.35,0,1,6532237.5,661478.56,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,3066884.9972446915,0.5345224837579097,1.069044967649476,0.0
32.0,F04,3.0,155.0,-161.75,-47.95,109097.88,F04_023,,-43.55,-51.35,75.0,no,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,2180745.83,1461083.0333333334,1,-45.0,47.95,0,1,6532237.5,661478.56,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,2995226.1746289567,0.534522483758368,1.0690449676494909,0.0
32.0,F04,3.0,155.0,-161.75,-47.95,109097.88,F04_023,,-43.55,-51.35,75.0,no,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,2206798.398571429,1475920.7046666667,1,-47.0,47.95,0,1,109097.88,1197474.9,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,2975009.0360279116,0.5345224837579097,1.069044967649476,0.0
32.0,F04,3.0,155.0,17.25,-43.25,932762.75,F04_026,,-36.85,-50.75,75.0,yes,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,1316391.9742857146,1455585.3143333336,1,-45.0,43.25,0,1,109097.88,1197474.9,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,2326767.468367327,0.534522483758368,1.0690449676494909,0.0
32.0,F04,3.0,155.0,17.25,-43.25,932762.75,F04_026,,-36.85,-50.75,75.0,yes,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,572020.3600000002,1435249.9239999999,1,-47.0,43.25,0,1,932762.75,117024.55,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,482949.3354767127,0.5345224837579097,1.253566341055848,0.039017469589572695
32.0,F04,3.0,155.0,-81.65,-40.15,299392.53,F04_027,,-35.45,-46.15,75.0,yes,624,2014-07-04,679,155,Month 6,-77.0,-13.0,738.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,745240.1200000002,1379422.2653333333,1,-45.0,40.15,0,1,932762.75,117024.55,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,506134.2793061833,0.7559289459717579,1.1801936887039888,0.05037133664400391
32.0,F04,3.0,155.0,-81.65,-40.15,299392.53,F04_027,,-35.45,-46.15,75.0,yes,621,2014-07-03,678,155,Month 6,-77.0,-17.0,739.0,26.247018701314545,Sunny,32,2.705260340591211,0.4226182617406995,-0.9063077870366499,1,1545714.1371428573,1323594.6066666667,1,-47.0,40.15,0,1,299392.53,6532237.5,738.0,738.0,-45.0,-45.0,26.247018701314545,26.247018701314545,1885023.4375478602,0.7867957924242832,1.3228756555321446,0.05517903466325068
32.0,F04,4.0,156.0,-52.85,66.15,1321636.2,F03_008+009+012+013+017,F03_01,76.85,55.75,50.0,no,623,2014-07-06,681,156,Month 6,-79.0,-17.0,738.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,2228521.7442857143,1336864.473,2,-48.0,66.15,1,0,299392.53,6532237.5,739.0,739.0,-47.0,-47.0,26.247018701314545,26.247018701314545,2416677.870305992,0.8997354108034685,1.2392393980639476,0.05517903466324122
32.0,F04,4.0,156.0,-52.85,66.15,1321636.2,F03_008+009+012+013+017,F03_01,76.85,55.75,50.0,no,620,2014-07-05,680,156,Month 6,-76.0,-15.0,740.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,2227923.8514285716,1350134.3393333333,2,-45.5,66.15,1,0,1321636.2,109097.88,738.0,738.0,-48.0,-45.0,26.143788179992704,26.247018701314545,2417052.3624726734,0.9511897311742316,1.3496031162635171,0.050371336643972836
32.0,F04,4.0,156.0,102.65,-3.95,5712416.0,F04_018,F03_04,13.75,-23.85,75.0,yes,623,2014-07-06,681,156,Month 6,-79.0,-17.0,738.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,2317807.4185714284,1330498.3219666667,2,-48.0,3.95,0,1,1321636.2,109097.88,740.0,739.0,-45.5,-47.0,26.143788179992704,26.247018701314545,2343976.9350170596,0.999999999965181,1.253566341055871,0.03901746958950664
32.0,F04,4.0,156.0,102.65,-3.95,5712416.0,F04_018,F03_04,13.75,-23.85,75.0,yes,620,2014-07-05,680,156,Month 6,-76.0,-15.0,740.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,2295770.3400000003,1310862.3046,2,-45.5,3.95,0,1,5712416.0,932762.75,738.0,738.0,-48.0,-45.0,26.143788179992704,26.247018701314545,2366730.6337062996,1.0690449676169007,1.3363062095619904,0.0
32.0,F04,4.0,156.0,36.85,-43.35,928577.5,F04_026,,-34.15,-50.15,75.0,yes,623,2014-07-06,681,156,Month 6,-79.0,-17.0,738.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,2127698.4514285717,1419347.0746,1,-48.0,43.35,0,1,5712416.0,932762.75,740.0,739.0,-45.5,-47.0,26.143788179992704,26.247018701314545,2486196.893803915,1.069044967617359,1.3363062095619753,0.0
32.0,F04,4.0,156.0,36.85,-43.35,928577.5,F04_026,,-34.15,-50.15,75.0,yes,620,2014-07-05,680,156,Month 6,-76.0,-15.0,740.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,2017925.842857143,1527831.8446,1,-45.5,43.35,0,1,928577.5,299392.53,738.0,738.0,-48.0,-45.0,26.143788179992704,26.247018701314545,2544009.9851610065,1.0690449676168767,1.3363062095619904,0.0
32.0,F04,4.0,156.0,-87.75,-38.65,145132.98,F04_027,,-35.05,-42.45,75.0,no,623,2014-07-06,681,156,Month 6,-79.0,-17.0,738.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,1280898.9771428576,1560855.0095999998,1,-48.0,38.65,0,1,928577.5,299392.53,740.0,739.0,-45.5,-47.0,26.143788179992704,26.247018701314545,1980132.278725748,1.069044967617359,1.3363062095619753,0.0
32.0,F04,4.0,156.0,-87.75,-38.65,145132.98,F04_027,,-35.05,-42.45,75.0,no,620,2014-07-05,680,156,Month 6,-76.0,-15.0,740.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,495468.71571428597,1593878.1746,1,-45.5,38.65,0,1,145132.98,1321636.2,738.0,738.0,-48.0,-48.0,26.143788179992704,26.143788179992704,343100.13803687313,1.0690449676168767,1.3363062095619904,0.0
32.0,F04,4.0,156.0,-88.65,-18.35,553227.94,F04_028,,-12.45,-25.75,75.0,no,623,2014-07-06,681,156,Month 6,-79.0,-17.0,738.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,393443.9542857145,1387937.2526,1,-48.0,18.35,0,1,145132.98,1321636.2,740.0,740.0,-45.5,-45.5,26.143788179992704,26.143788179992704,295763.6794654817,1.069044967617359,1.3363062095619753,0.0
32.0,F04,4.0,156.0,-88.65,-18.35,553227.94,F04_028,,-12.45,-25.75,75.0,no,620,2014-07-05,680,156,Month 6,-76.0,-15.0,740.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,391258.945714286,1181996.3306,1,-45.5,18.35,0,1,553227.94,5712416.0,738.0,738.0,-48.0,-48.0,26.143788179992704,26.143788179992704,291172.241176232,1.0690449676168767,1.3363062095619904,0.0
32.0,F04,4.0,156.0,-61.45,-24.25,214404.17,F04_029,,-19.95,-28.45,75.0,yes,623,2014-07-06,681,156,Month 6,-79.0,-17.0,738.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,500994.58285714313,1278957.9179333332,1,-48.0,24.25,0,1,553227.94,5712416.0,740.0,740.0,-45.5,-45.5,26.143788179992704,26.143788179992704,325659.5388241559,1.069044967617359,1.3363062095619753,0.0
32.0,F04,4.0,156.0,-61.45,-24.25,214404.17,F04_029,,-19.95,-28.45,75.0,yes,620,2014-07-05,680,156,Month 6,-76.0,-15.0,740.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,567956.8985714288,1375919.5052666666,1,-45.5,24.25,0,1,214404.17,928577.5,738.0,738.0,-48.0,-48.0,26.143788179992704,26.143788179992704,286077.0134747609,1.0690449676168767,1.3363062095619904,0.0
32.0,F04,5.0,156.0,-57.15,-35.75,913282.44,F04_029,,-27.75,-42.85,75.0,no,623,2014-07-06,681,156,Month 6,-79.0,-17.0,738.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,576619.9342857145,1345823.4106666667,1,-48.0,35.75,0,1,214404.17,928577.5,740.0,740.0,-45.5,-45.5,26.143788179992704,26.143788179992704,286474.54942249967,1.069044967617359,1.3363062095619753,0.0
32.0,F04,5.0,156.0,-57.15,-35.75,913282.44,F04_029,,-27.75,-42.85,75.0,no,620,2014-07-05,680,156,Month 6,-76.0,-15.0,740.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,507929.9484285717,1315727.3160666667,1,-45.5,35.75,0,1,913282.44,145132.98,738.0,738.0,-48.0,-48.0,26.143788179992704,26.143788179992704,344739.11391814845,1.0690449676168767,1.3363062095619904,0.0
32.0,F04,5.0,156.0,35.25,-40.85,613869.19,F04_026,,-29.75,-48.85,50.0,no,623,2014-07-06,681,156,Month 6,-79.0,-17.0,738.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,487643.3582857145,1311388.9094000002,1,-48.0,40.85,0,1,913282.44,145132.98,740.0,740.0,-45.5,-45.5,26.143788179992704,26.143788179992704,368266.2490964587,1.069044967617359,1.3363062095619753,0.0
32.0,F04,5.0,156.0,35.25,-40.85,613869.19,F04_026,,-29.75,-48.85,50.0,no,620,2014-07-05,680,156,Month 6,-76.0,-15.0,740.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,1093016.7625714287,1307050.5027333335,1,-45.5,40.85,0,1,613869.19,553227.94,738.0,738.0,-48.0,-48.0,26.143788179992704,26.143788179992704,1521511.7546308094,1.0690449676168767,1.3363062095619904,0.0
32.0,F04,5.0,156.0,62.25,-34.05,72398.039,F04_031,,-31.25,-37.15,75.0,no,623,2014-07-06,681,156,Month 6,-79.0,-17.0,738.0,26.143788179992704,Sunny,32,2.722713633111154,0.40673664307580043,-0.9135454576426008,1,1598550.4140000003,1271663.8857333332,0,-48.0,34.05,0,1,613869.19,553227.94,740.0,740.0,-45.5,-45.5,26.143788179992704,26.143788179992704,1972799.3264279678,1.069044967617359,1.3363062095619753,0.0
